time,gt_x,gt_y,linear_x,linear_y,bayesian_x,bayesian_y,particle_x,particle_y,error_linear,error_bayesian,error_particle
11.793497,1.0,0.7,0.17318202098625157,-0.36360461394626625,25.42092940013647,-53.337740480732734,25.391833925104546,-53.65878721923613,5.583268504904665,798.3120820608191,793.0472284649835
11.837116,1.0,0.7,0.17393847823684525,-0.36526152632507797,25.664438681907434,-53.76478549226734,25.592753839445745,-54.08371998349424,5.6078298614406625,804.6566218654691,799.3568157986285
11.880702,1.0,0.7,0.17470061675408954,-0.3669469646155543,25.88840004767693,-54.22450941066191,25.794504676736974,-54.51029888696213,5.632423682526776,810.9801890130317,805.6916299689083
11.931433,1.0,0.7,0.1754799233774917,-0.3686267215253452,26.090683266317047,-54.65698957925782,25.99695692884572,-54.93860729295272,5.656834538213597,817.3699963552166,812.0512763159876
11.984153,1.0,0.7,0.17600677030996867,-0.3703464645769517,26.286650878701057,-55.091997025159344,26.199779422057418,-55.36861394107655,5.681457065478592,823.7803778616724,818.4361070370913
12.032891,1.0,0.7,0.17690048973396535,-0.37200346155382563,26.527903246283497,-55.5217652864771,26.403770210938557,-55.80030161589062,5.7055266389919135,830.2579063043327,824.8453552762071
12.084749,1.0,0.7,0.17784026631962616,-0.3736775753812357,26.71645282920554,-55.95571359231774,26.608746509864876,-56.23352846042094,5.730124224343047,836.6437022031337,831.28007045991
12.127033,1.0,0.7,0.17842448115974072,-0.37535169390767226,26.854037470845867,-56.338539219909364,26.813981726109848,-56.668463262817596,5.754447299416908,843.2137312470228,837.7394522054815
12.169802,1.0,0.7,0.179427317222849,-0.3770372245004103,27.12897576386525,-56.81455067994922,27.020451432949976,-57.105104090803046,5.778868755465589,849.6307414715516,844.2238824637334
12.214024,1.0,0.7,0.1800172977777598,-0.3787056624783279,27.25976704728444,-57.26218483272299,27.227313386629383,-57.543410172800876,5.803277578195016,856.2318821062612,850.7332675040304
12.255731,1.0,0.7,0.18084800588365585,-0.3803798008122657,27.532466796300106,-57.685463760414756,27.43507200682711,-57.98335080786407,5.8277477178199835,862.7710519866317,857.2676555027026
12.30097,1.0,0.7,0.1816443614228684,-0.382088190198289,27.745491926768757,-58.0941276043247,27.643566958016418,-58.42494641719417,5.852138399767421,869.3544884238697,863.8268892645906
12.349442,1.0,0.7,0.1824751443411694,-0.3837852187275857,27.942804770880596,-58.55794981959324,27.852953463059624,-58.8682253021274,5.876588419588725,875.9677346318741,870.4111307763825
12.394516,1.0,0.7,0.18320844893430038,-0.38550511779626984,28.1317238792303,-59.0302441601313,28.062939534621457,-59.31326582003379,5.901038276282761,882.5769640809193,877.0203480012046
12.435991,1.0,0.7,0.18405645254282116,-0.3872193717734572,28.357390805896323,-59.456764204949906,28.273940422739845,-59.76000430259237,5.925526168161236,889.2681118745763,883.6545745969278
12.481014,1.0,0.7,0.18478401653346824,-0.38888799508177413,28.582169200756795,-59.880727804596546,28.485626672164873,-60.20847382817274,5.949953753298654,895.9199963954335,890.3137105198676
12.532167,1.0,0.7,0.18552873563675212,-0.39056231254034457,28.807211791166832,-60.33474267920168,28.6981126346248,-60.658522875634524,5.974429218669764,902.6063539505337,896.9978546907715
