sample_idx,time_s,dt_s,step_event,zupt_stationary,zupt_confidence,gt_pos_x_m,gt_pos_y_m,kf_pos_x_m,kf_pos_y_m,kf_pos_z_m,kf_vel_x_mps,kf_vel_y_mps,bayes_pos_x_m,bayes_pos_y_m,bayes_pos_z_m,particle_pos_x_m,particle_pos_y_m,particle_pos_z_m,kf_error_2d_m,bayes_error_2d_m,particle_error_2d_m
442,13.463124,0.034066,0,False,0.0,,,0.061859574671457154,0.20374754040826518,0.0,0.0008145391401120478,0.028416580692034638,0.13520860652762068,0.2901733716797727,0.04207889795112705,0.06474311529329495,0.21529207694125796,-8.153076530798e-06,,,
443,13.489882,0.026757,0,False,0.0,,,0.06190557551702178,0.20443463761302538,0.0,0.0008319075748747715,0.028364025804817075,0.020839681644322667,0.21864104068966803,0.6340977825138701,0.06483495248132808,0.21592484387392583,-4.1780708716830424e-05,,,
444,13.523133,0.033252,0,False,0.2,,,0.06207825619029776,0.2055307686202045,0.0,0.0009362539936279962,0.028474094255130315,-0.07599263881470619,0.21802354360264323,0.23637716117820426,0.0649478472909045,0.2167295944890983,-2.5535629252567548e-05,,,
445,13.550031,0.026898,0,False,0.4,,,0.06214285061451046,0.20619977117072752,0.0,0.000964557638738181,0.028404508641107738,-0.07513250301350617,0.448517527513841,0.8116127378002072,0.0650309012392033,0.2173807391157931,-2.7948821592103762e-05,,,
446,13.576783,0.026752,0,False,0.4,,,0.06220499158671974,0.2067803158263093,0.0,0.000990604213908279,0.028275962311663252,0.04009865800444134,0.4052030482420156,0.5115559008818371,0.06511803067365196,0.21802276567247178,1.5352910209403188e-05,,,
447,13.610473,0.03369,0,False,0.4,,,0.06224677645206344,0.2077714231173668,0.0,0.000996653310568541,0.028303642626650877,0.19771288943918836,0.6772239929099528,4.578798878600245,0.06521128469950006,0.2188526408314681,-1.5312602615044208e-05,,,
448,13.637208,0.026734,0,False,0.4,,,0.06233813839256667,0.208356551972767,0.0,0.0010431032408067236,0.028180521898054707,0.1280876368373115,0.9930788475118335,7.620742502246576,0.06528436170576345,0.21948827249747857,7.507149931121251e-05,,,
449,13.663942,0.026734,0,False,0.2,,,0.06249877867776227,0.20897520185281188,0.0,0.0011382070599786412,0.02808400375772465,0.05193462426372717,0.20192729770743179,-0.020079006523469087,0.06537710163497591,0.22012772894829932,8.019179375357301e-06,,,
450,13.697692,0.033751,0,False,0.0,,,0.06265486691178829,0.2099871668845424,0.0,0.0012227919626806721,0.02813008114478425,0.10993528125962539,0.32138346731709033,0.018891409554083673,0.06547580652718195,0.22096413345625832,-3.22501208985314e-05,,,
451,13.725899,0.028207,0,False,0.0,,,0.06281846333645286,0.21068245473164965,0.0,0.001315495708344185,0.02805958504504789,0.20581478328103073,0.6777867277874801,3.2159792171015376,0.06556768038722721,0.22164529790733747,3.399798533680703e-07,,,
452,13.756158,0.030258,0,False,0.0,,,0.0628991926053794,0.21136865716288586,0.0,0.0013448931737403236,0.027942624081685453,0.39446869454972966,1.0869036161100825,6.942783818800648,0.06566810183563328,0.22238664099561575,-1.0127582358227945e-05,,,
453,13.782942,0.026784,0,False,0.0,,,0.06299368919652826,0.21190219841328684,0.0,0.0013868179703110692,0.027788565891013275,0.05492224364214234,0.17690125798796796,-0.018978159580179402,0.06574766352454459,0.22300207141026038,2.652409576473412e-05,,,
454,13.809651,0.026709,0,False,0.0,,,0.06310770103867562,0.21247474262133983,0.0,0.0014419030267465711,0.02766714711431689,0.1616842447715555,0.3010586157325057,0.06715977015195769,0.06583562309489219,0.2236271536647365,-3.52017336590331e-05,,,
455,13.843536,0.033885,0,False,0.0,,,0.063091359843147,0.21329871325810681,0.0,0.0013950749861404317,0.027585607067075756,0.42596136741215507,0.4905566391130457,4.289074569194615,0.06592016158984472,0.2244613600784996,-3.993901294692821e-06,,,
456,13.870254,0.026718,0,False,0.2,,,0.06310860990175822,0.21387741877579405,0.0,0.0013807211167819087,0.027472110675399765,0.32679859049464893,0.32086779529212384,0.7835291391774291,0.06600921079746029,0.2250871885511039,-7.307863302232607e-05,,,
457,13.904067,0.033813,0,False,0.4,,,0.06313169942145985,0.21486880420288987,0.0,0.0013637482622159125,0.02751704516547408,0.3841808351863249,0.5988540505249308,5.042935657451326,0.06611297144894496,0.22591870325189192,4.633312362149511e-05,,,
458,13.930808,0.026741,0,False,0.6,,,0.06316552601867566,0.21551102063465283,0.0,0.0013618520839942167,0.027449840422725923,0.5410459105442985,0.7314475709554292,8.342790773808398,0.06616802681504583,0.22654968571814843,-3.758426916077343e-06,,,
459,13.957541,0.026733,0,False,0.8,,,0.06316278130087183,0.21619704399155767,0.0,0.001333799285504925,0.027415595319986236,0.07193810356850691,0.20134109048418264,-0.003309817955140238,0.06621175215084459,0.22719177578278107,-2.4476306387637137e-06,,,
460,13.991299,0.033758,0,True,1.0,,,0.061996544143673046,0.1914623238559751,0.0,0.00046295401029006276,0.008967027600492672,0.15324789700092484,0.28411988028318497,-0.023874413870137817,0.06628953994554972,0.22787771875562063,5.433432390431515e-05,,,
461,14.018018,0.026718,0,True,1.0,,,0.0617651747403344,0.1868416134058685,0.0,0.0002819222279332271,0.0053571471759075295,0.07577004741995434,0.14107458699607506,0.7888420439997705,0.06636000142154796,0.22837429173670407,3.682395005238134e-05,,,
462,14.051836,0.033818,0,True,1.0,,,0.06168104145282834,0.18512612758125183,0.0,0.00020467420508074737,0.0037929651617548176,0.2385629194617933,0.4229213250905763,5.029736293785383,0.06645606065165383,0.22912517362134124,-6.186836368936433e-06,,,
463,14.078737,0.026901,0,True,1.0,,,0.061650963563524466,0.18422735075517202,0.0,0.00017270914138210275,0.002893933228220672,0.4318492115516405,0.6921517384036159,8.345031682257147,0.06653036393385968,0.2296731183156071,-3.995492299096865e-06,,,
464,14.105616,0.026879,0,True,1.0,,,0.061636139494261284,0.1837072987358369,0.0,0.00015327553263686135,0.002297099733352381,0.0925450181541222,0.23856824596441534,-0.004305907827079907,0.06662799301186004,0.23020041275248015,-2.5857509853745565e-06,,,
465,14.13947,0.033854,0,False,0.8,,,0.06164648304245244,0.18388403173703308,0.0,0.0001594998903559012,0.002416606758281328,0.12235659892760285,0.2918136820952678,-0.02458086936141134,0.06676312263808097,0.23098224903032302,2.961820745584444e-05,,,
466,14.16645,0.026981,0,False,0.8,,,0.06166116597985777,0.18403711953250146,0.0,0.0001731867481795225,0.002532496480607467,0.3611903817387852,0.26244386226748334,0.5027689506067882,0.06683994241025527,0.2315691404649159,-2.5219052046191633e-05,,,
467,14.200352,0.033902,0,False,0.8,,,0.06168680164335944,0.1842261037924706,0.0,0.00020260454459562286,0.0026859948480654153,0.48602800685621156,0.05763381740484919,0.49728983854188125,0.06698087844016987,0.23242224929214128,4.471225395573614e-05,,,
468,14.227409,0.027056,0,False,0.8,,,0.06170052543847498,0.18438939345954833,0.0,0.00021554331777061115,0.0028282491380085604,0.43934409192755147,0.3493582897030427,3.938418209405455,0.06706990663797019,0.2330283926243771,1.5520359279028095e-05,,,
469,14.261415,0.034007,0,False,0.8,,,0.06173394467186831,0.18460627476059205,0.0,0.0002598855976335587,0.0030333971817910438,0.43776783488631804,0.6895397971973869,8.265390007090474,0.06765521652321368,0.23358280307282106,-3.6069121512406904e-05,,,
470,14.288269,0.026853,0,True,1.0,,,0.06170258528670512,0.1841728516557155,0.0,0.00019276015864648467,0.00213190546218763,0.10829758591127182,0.1633479061689443,0.023585608697913586,0.06774278478571037,0.23424381504466757,1.7316804096189793e-06,,,
471,14.322129,0.03386,0,True,1.0,,,0.06169340745594859,0.18399971484089264,0.0,0.00016234243046148194,0.0016567497902394506,0.11830785304988468,0.27823449658468025,-0.05278015666214438,0.06789480300144835,0.23518105737694253,2.72695727650648e-05,,,
472,14.348858,0.026729,0,True,1.0,,,0.06168088136112975,0.1838816287781906,0.0,0.00012732652632305717,0.0013196378840074688,0.1917969673382463,0.42634877755696204,3.248683288704939,0.06799341836786053,0.23582429153313772,-2.6157157386514734e-05,,,
473,14.383982,0.035124,0,True,1.0,,,0.06167719112653511,0.1838341053236722,0.0,0.00010746437292183356,0.0010912079765173647,0.4756679067320803,0.802986401999644,7.864065727323581,0.06812228931961871,0.23676707615475048,3.065146425935261e-05,,,
474,14.419244,0.035262,0,True,1.0,,,0.06167795144606824,0.1838115909154178,0.0,9.884876961032318e-05,0.0009177274759597435,0.0389547222698546,0.17208795613797895,0.02220776039231028,0.06828439132938705,0.23771584313603303,1.7226236622802163e-05,,,
