t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,state,step,heading_rad,pos_x_m,pos_y_m,walkable
19.597650,0.036434,0.051883,-0.024605,1.021090,1.022703,-0.005593,0.008872,-0.000572,MOVE,0,0.012019,1.700000,0.249968,1
19.630823,0.033173,0.055763,-0.022916,1.016947,1.018732,-0.009562,0.000320,0.002176,MOVE,0,0.012091,1.700000,0.249968,1
19.667714,0.036891,0.048974,-0.023640,1.018653,1.020103,-0.002538,-0.020752,-0.005154,MOVE,0,0.011901,1.700000,0.249968,1
19.701761,0.034047,0.044610,-0.022916,1.016216,1.017453,-0.006507,-0.046400,0.070894,MOVE,0,0.014314,1.700000,0.249968,1
19.746590,0.044829,-0.020241,-0.084429,1.082258,1.085735,0.062521,-0.115122,0.070894,MOVE,0,0.017492,1.700000,0.249968,1
19.780567,0.033977,0.040488,-0.018092,1.043266,1.044208,0.001128,0.017128,-0.000883,MOVE,0,0.017462,1.700000,0.249968,1
19.826551,0.045984,0.056005,-0.019057,1.008905,1.010638,-0.000704,0.003995,0.000950,MOVE,0,0.017506,1.700000,0.249968,1
19.859376,0.032825,0.054793,-0.023158,1.014023,1.015766,0.002960,-0.001808,0.004004,MOVE,0,0.017637,1.700000,0.249968,1
19.896905,0.037529,0.052853,-0.020745,1.020846,1.022424,-0.005897,-0.000281,0.044011,MOVE,0,0.019289,1.700000,0.249968,1
19.930747,0.033842,-0.007652,-0.056688,1.030350,1.031937,0.012734,-0.039071,0.147247,MOVE,0,0.024272,1.700000,0.249968,1
19.960695,0.029948,0.057702,-0.024605,1.030350,1.032258,-0.002231,-0.006389,-0.003636,MOVE,0,0.024163,1.700000,0.249968,1
19.995933,0.035238,0.049701,-0.030153,1.024258,1.025906,-0.001314,0.001551,-0.025014,MOVE,0,0.023282,1.700000,0.249968,1
20.032213,0.036280,-0.037519,-0.068508,1.006224,1.009251,-0.023305,0.101122,-0.450787,MOVE,0,0.006927,1.700000,0.249968,1
20.065445,0.033232,-0.024684,-0.033772,1.001838,1.002711,-0.037661,0.095013,-0.171010,MOVE,0,0.001244,1.700000,0.249968,1
20.096065,0.030620,-0.097994,-0.021952,1.038392,1.043237,0.021292,-0.068096,0.440759,MOVE,0,0.014740,1.700000,0.249968,1
20.124132,0.028067,0.201230,-0.093596,0.940670,0.966495,0.089708,0.331410,0.247726,MOVE,0,0.021693,1.700000,0.249968,1
20.151618,0.027486,0.202442,0.098088,1.023770,1.048194,0.381091,0.654863,0.274604,MOVE,0,0.029241,1.700000,0.249968,1
20.181952,0.030335,0.085341,-0.047763,1.068367,1.072834,0.177368,0.270018,0.112724,MOVE,0,0.032661,1.700000,0.249968,1
20.208671,0.026719,0.075886,0.110471,1.028644,1.037339,-0.067895,-0.042745,0.353405,MOVE,0,0.042103,1.700000,0.249968,1
20.269519,0.060848,0.116616,0.027193,1.019628,1.026635,-0.032465,0.212597,0.125858,MOVE,0,0.049761,1.700000,0.249968,1
20.301650,0.032131,0.032730,-0.010855,1.034493,1.035068,0.040839,0.379363,0.032090,MOVE,0,0.050792,1.700000,0.249968,1
20.329543,0.027894,-0.014563,-0.011096,1.009636,1.009802,0.036563,0.138071,0.034839,MOVE,0,0.051764,1.700000,0.249968,1
20.357901,0.028358,-0.033570,-0.024123,0.985754,0.986620,0.057944,-0.322521,-0.031134,MOVE,0,0.050881,1.700000,0.249968,1
20.390008,0.032107,0.016486,-0.001689,1.062031,1.062160,-0.020553,-0.419954,-0.061678,MOVE,0,0.048901,1.700000,0.249968,1
20.419122,0.029114,0.015517,0.003642,1.055695,1.055815,-0.155554,-0.432782,-0.006394,MOVE,0,0.048715,1.700000,0.249968,1
20.456227,0.037105,0.022305,-0.022193,1.040342,1.040818,-0.116764,-0.213787,-0.286781,MOVE,0,0.038074,1.700000,0.249968,1
20.486171,0.029944,-0.029867,0.063369,0.985997,0.988483,-0.171742,-0.388495,-0.270593,MOVE,0,0.029971,1.700000,0.249968,1
20.520662,0.034491,0.121708,-0.000724,1.107846,1.114511,0.009991,0.011622,0.112724,MOVE,0,0.033859,1.700000,0.249968,1
20.553842,0.033181,0.116616,0.070410,1.068854,1.077500,-0.066062,0.029643,0.028120,MOVE,0,0.034792,1.700000,0.249968,1
20.587899,0.034057,0.020608,0.019909,0.954561,0.954990,0.206689,-0.344512,0.423349,MOVE,0,0.049210,1.700000,0.249968,1
20.626288,0.038389,0.022305,-0.120130,0.826132,0.835119,0.188669,-0.258380,0.540941,MOVE,0,0.069976,1.700000,0.249968,1
20.657017,0.030729,-0.010861,-0.067061,1.197039,1.198965,0.050002,-0.115438,0.512230,MOVE,0,0.085716,1.700000,0.249968,1
20.690168,0.033151,0.112737,-0.073574,1.175594,1.183276,0.239981,-1.293186,-0.174993,MOVE,0,0.079915,1.700000,0.249968,1
20.715655,0.025487,0.194684,-0.053070,1.024258,1.043946,0.360322,-1.890307,-0.277924,MOVE,0,0.072832,1.700000,0.249968,1
20.744472,0.028817,0.326090,0.172626,1.012560,1.077689,0.200886,-1.946506,-0.872601,MOVE,0,0.047686,1.700000,0.249968,1
20.778985,0.034513,0.320271,0.033020,1.023039,1.072508,0.220739,-1.977050,-1.079990,MOVE,0,0.010412,1.700000,0.249968,1
20.813799,0.034814,0.198321,0.152474,0.578293,0.630081,0.482189,-0.786473,0.139603,MOVE,0,0.015272,1.700000,0.249968,1
20.846849,0.033050,0.593265,0.029135,0.958216,1.127382,0.222877,-0.210427,-0.219586,MOVE,0,0.008015,1.700000,0.249968,1
20.881423,0.034573,0.074188,-0.033289,0.907527,0.911163,-0.829644,0.598969,-0.174077,MOVE,0,0.001997,1.700000,0.249968,1
20.917462,0.036039,0.308634,-0.061995,1.230425,1.270057,-0.050791,-0.324659,0.004601,MOVE,0,0.002163,1.700000,0.249968,1
20.946404,0.028943,0.378701,0.062155,1.108333,1.172894,0.725619,-1.187812,-0.206147,MOVE,0,-0.003804,1.700000,0.249968,1
20.973723,0.027318,0.622116,-0.052346,0.982829,1.164355,0.802588,-1.743088,-0.548537,MOVE,0,-0.018789,1.700000,0.249968,1
21.000589,0.026866,0.328514,0.089833,0.792502,0.862584,-0.450296,-1.820057,-0.499362,MOVE,1,-0.032205,2.399637,0.227429,1
21.027085,0.026496,-0.025671,-0.087324,1.176081,1.179598,-0.733738,-1.404669,0.340577,MOVE,0,-0.023181,2.399637,0.227429,1
21.061026,0.033941,0.606842,-0.034978,0.876334,1.066509,-0.706249,-0.240054,0.657922,MOVE,0,-0.000851,2.399637,0.227429,1
21.087670,0.026644,0.480528,0.030835,1.028157,1.135326,0.726230,1.574521,0.745275,MOVE,0,0.019007,2.399637,0.227429,1
21.117849,0.030180,0.527562,-0.003377,0.929947,1.069175,1.565253,1.501828,0.233065,MOVE,0,0.026040,2.399637,0.227429,1
21.144660,0.026811,0.455556,0.043217,0.835393,0.952512,1.698422,1.298104,0.322557,MOVE,0,0.034689,2.399637,0.227429,1
21.171344,0.026684,0.267175,0.036176,0.956266,0.993548,1.743015,0.857976,0.405634,MOVE,0,0.045512,2.399637,0.227429,1
21.198042,0.026698,0.395429,0.135721,0.935796,1.024938,1.702393,0.637148,0.282240,MOVE,0,0.053048,2.399637,0.227429,1
21.224770,0.026728,0.391065,0.119211,0.961384,1.044702,1.325183,-0.174081,0.273382,MOVE,0,0.060355,2.399637,0.227429,1
21.256161,0.031391,0.431554,0.152231,0.941157,1.046513,1.335568,-0.475237,0.545828,MOVE,0,0.077489,2.399637,0.227429,1
21.281451,0.025290,0.442949,0.284553,0.943594,1.080529,0.510289,0.087369,0.696712,MOVE,0,0.095109,2.399637,0.227429,1
21.308091,0.026640,0.533866,0.344037,1.086157,1.258217,0.077186,0.256579,0.635931,MOVE,0,0.112050,2.399637,0.227429,1
21.335546,0.027454,0.496772,0.428529,1.159753,1.332459,-0.236494,1.007943,0.196718,MOVE,0,0.117451,2.399637,0.227429,1
21.362244,0.026698,0.376276,0.408620,0.974544,1.121735,-0.809485,2.234255,-0.134676,MOVE,1,0.113855,3.095105,0.306956,1
21.395865,0.033621,0.398096,0.225554,0.902409,1.011780,-1.170812,0.885465,-0.251657,MOVE,0,0.105394,3.095105,0.306956,1
21.422580,0.026715,0.285844,0.181852,0.998913,1.054801,-0.876680,0.783756,-0.240356,MOVE,0,0.098973,3.095105,0.306956,1
21.453281,0.030701,0.336030,0.051472,1.082745,1.134858,-0.836974,0.311557,-0.026858,MOVE,0,0.098149,3.095105,0.306956,1
21.481488,0.028207,0.292632,0.016995,1.123930,1.161525,-0.550784,0.488097,0.237036,MOVE,0,0.104834,3.095105,0.306956,1
21.508773,0.027285,0.251174,0.058999,1.204106,1.231438,-0.343090,0.450834,0.330803,MOVE,0,0.113860,3.095105,0.306956,1
21.539472,0.030699,0.217716,0.155387,1.227014,1.255830,-0.385239,0.806663,0.098064,MOVE,0,0.116871,3.095105,0.306956,1
21.566981,0.027509,0.075886,0.098574,1.206787,1.213182,-0.266731,1.078804,-0.108103,MOVE,0,0.113897,3.095105,0.306956,1
21.595827,0.028846,0.070794,0.102944,1.090056,1.097192,-0.813456,0.422734,-0.043657,MOVE,0,0.112638,3.095105,0.306956,1
21.625904,0.030077,0.074431,0.008498,1.254795,1.257029,-0.746566,0.157008,0.036366,MOVE,0,0.113731,3.095105,0.306956,1
21.651263,0.025359,0.169227,0.008255,1.176325,1.188464,-0.575218,1.086440,-0.088556,MOVE,0,0.111486,3.095105,0.306956,1
21.679970,0.028706,0.099645,0.051229,0.861956,0.869207,-0.837890,1.309711,-0.214699,MOVE,0,0.105322,3.095105,0.306956,1
21.712905,0.032935,-0.130823,-0.081293,0.995989,1.007828,-0.953344,0.431287,-0.019528,MOVE,0,0.104679,3.095105,0.306956,1
21.742037,0.029132,-0.182905,-0.058618,0.857813,0.879053,-0.882484,0.653642,0.137465,MOVE,0,0.108684,3.095105,0.306956,1
21.767275,0.025238,-0.137981,0.024036,0.796158,0.808383,-0.555365,0.408990,-0.136509,MOVE,0,0.105239,3.095105,0.306956,1
21.801161,0.033885,-0.064177,-0.006996,0.709158,0.712090,-0.137228,0.106612,-0.302969,MOVE,0,0.094973,3.095105,0.306956,1
21.832832,0.031671,-0.017772,-0.155349,0.985754,0.998078,-0.031243,-1.032957,-0.069008,MOVE,0,0.092787,3.095105,0.306956,1
21.861833,0.029001,0.014547,-0.171029,0.935796,0.951408,0.925983,-0.374139,0.418157,MOVE,0,0.104914,3.095105,0.306956,1
21.893336,0.031503,0.045822,0.045402,0.818578,0.821115,1.474845,-0.014645,0.379367,MOVE,0,0.116865,3.095105,0.306956,1
21.920627,0.027292,0.052853,0.067011,0.813460,0.817925,0.412551,-0.439196,0.420295,MOVE,0,0.128336,3.095105,0.306956,1
21.951303,0.030676,0.054793,-0.017127,0.918250,0.920042,0.219212,-0.323437,0.576677,MOVE,0,0.146026,3.095105,0.306956,1
21.978104,0.026801,0.141346,0.010440,0.942619,0.953215,0.162401,-0.157893,0.383643,MOVE,0,0.156307,3.095105,0.306956,1
22.004790,0.026686,0.078068,0.023551,0.937989,0.941527,0.123612,-0.051297,0.389446,MOVE,0,0.166700,3.095105,0.306956,1
22.031429,0.026639,-0.004196,-0.001689,0.979418,0.979428,0.215852,-0.218369,0.499097,MOVE,0,0.179996,3.095105,0.306956,1
22.058148,0.026719,0.064491,0.056571,1.058619,1.062089,0.130636,-0.024724,0.193359,MOVE,0,0.185162,3.095105,0.306956,1
22.091878,0.033731,0.061824,0.041760,1.007686,1.010445,0.355740,0.294453,0.022927,MOVE,0,0.185936,3.095105,0.306956,1
22.125657,0.033779,-0.066646,0.004127,1.030350,1.032512,0.330084,0.219011,0.161899,MOVE,0,0.191404,3.095105,0.306956,1
22.152359,0.026702,-0.096266,-0.046557,0.928729,0.934864,0.446454,0.617601,0.476189,MOVE,0,0.204119,3.095105,0.306956,1
22.186860,0.034501,0.084129,0.043217,0.832956,0.838308,0.159042,0.519862,0.407467,MOVE,0,0.218178,3.095105,0.306956,1
22.220775,0.033915,-0.009133,-0.042938,0.913132,0.914187,-0.134174,0.120356,0.659449,MOVE,0,0.240543,3.095105,0.306956,1
22.255552,0.034777,-0.033076,-0.042697,0.876821,0.878483,-0.585298,-0.226310,1.099272,MOVE,0,0.278772,3.095105,0.306956,1
22.289297,0.033746,0.056975,-0.079363,1.189484,1.193490,-0.554449,-0.354897,1.196094,MOVE,0,0.319135,3.095105,0.306956,1
22.322031,0.032734,0.023032,0.008498,1.216047,1.216295,-0.101798,-0.038163,1.050708,MOVE,0,0.353529,3.095105,0.306956,1
22.349622,0.027591,-0.043937,0.086920,0.936283,0.941335,0.163318,-0.211038,0.815220,MOVE,1,0.376021,3.746198,0.564011,1
22.381107,0.031485,-0.096760,0.005827,0.822233,0.827927,-0.072476,-0.719583,0.761463,MOVE,0,0.399996,3.746198,0.564011,1
22.407722,0.026614,-0.027399,0.052686,0.976981,0.978784,-0.135701,-0.620318,0.616688,MOVE,0,0.416409,3.746198,0.564011,1
22.434312,0.026591,0.056732,-0.088289,0.990871,0.996413,-0.140282,-0.328019,0.759936,MOVE,0,0.436616,3.746198,0.564011,1
22.462374,0.028061,0.064248,0.009469,0.984535,0.986675,-0.040100,-0.286175,0.761463,MOVE,0,0.457984,3.746198,0.564011,1
22.493960,0.031586,0.084129,-0.020022,1.131728,1.135027,0.052140,0.253525,0.899213,MOVE,0,0.486386,3.746198,0.564011,1
22.528582,0.034622,-0.018513,-0.013509,1.044728,1.044980,0.425684,0.641424,0.836294,MOVE,0,0.515340,3.746198,0.564011,1
22.555468,0.026886,0.220141,0.119211,0.933603,0.966585,0.646512,0.878135,0.807278,MOVE,0,0.537045,3.746198,0.564011,1
22.582490,0.027022,0.088008,0.185979,0.892905,0.916304,0.734477,1.001835,0.932200,MOVE,0,0.562235,3.746198,0.564011,1
22.613096,0.030606,0.027154,0.028164,0.948956,0.949762,1.466599,1.677452,0.578204,MOVE,0,0.579931,3.746198,0.564011,1
22.639705,0.026609,0.238082,0.132808,0.923367,0.962771,1.546927,1.163409,0.504595,MOVE,0,0.593358,3.746198,0.564011,1
22.674584,0.034880,0.102070,0.134264,1.002081,1.016175,1.797077,1.399508,0.533916,MOVE,0,0.611981,3.746198,0.564011,1
22.701827,0.027243,-0.210551,0.251776,0.940426,0.996054,1.592742,0.635010,0.452671,MOVE,0,0.624313,3.746198,0.564011,1
22.736778,0.034951,-0.051095,0.236237,0.941888,0.972405,1.086335,0.226036,0.340577,MOVE,0,0.636216,3.746198,0.564011,1
22.771491,0.034713,0.015032,0.316359,0.923611,0.976405,0.870700,0.660056,0.459391,MOVE,0,0.652163,3.746198,0.564011,1
22.803032,0.031541,-0.187101,0.471503,0.918981,1.049689,0.581150,0.577283,1.066591,MOVE,0,0.685805,3.746198,0.564011,1
22.829905,0.026873,-0.306570,0.578817,0.945787,1.150447,0.296181,0.569037,1.566889,MOVE,0,0.727912,3.746198,0.564011,1
22.856899,0.026994,-0.166120,0.395752,0.954804,1.046837,-0.190679,0.326829,1.611788,MOVE,0,0.771420,3.746198,0.564011,1
22.890631,0.033732,0.132860,0.391382,0.862687,0.956588,-0.684563,0.508867,1.549174,MOVE,0,0.823676,3.746198,0.564011,1
22.917218,0.026587,-0.090836,0.427558,0.944813,1.041022,-1.699821,-0.162780,1.588880,MOVE,0,0.865920,3.746198,0.564011,1
22.950926,0.033708,-0.164886,0.353020,0.919956,0.999064,-2.616119,-0.470656,1.696393,MOVE,0,0.923102,3.746198,0.564011,1
22.984792,0.033866,-0.073063,0.282368,0.966014,1.009085,-3.195525,-0.883906,1.579717,MOVE,0,0.976601,3.746198,0.564011,1
23.011342,0.026550,0.206321,0.077936,1.339358,1.357395,-2.121318,-0.492647,1.143560,MOVE,0,1.006962,3.746198,0.564011,1
23.045001,0.033659,-0.103671,0.149317,1.141720,1.156100,-1.011071,-0.224172,1.128899,MOVE,0,1.044960,3.746198,0.564011,1
23.071777,0.026777,-0.022215,0.167770,0.991602,1.005940,-0.665626,-0.226310,1.054984,MOVE,1,1.073209,4.080313,1.179127,0
23.105414,0.033637,0.106919,0.022580,0.998913,1.004873,-1.026342,-0.059238,1.057428,MOVE,0,1.108777,4.080313,1.179127,0
23.132197,0.026783,0.137224,0.013596,1.039367,1.048475,-1.067576,0.194882,1.152722,MOVE,0,1.139650,4.080313,1.179127,0
23.162454,0.030257,0.107404,-0.012061,1.005981,1.011770,-0.960369,0.095922,1.367442,MOVE,0,1.181025,4.080313,1.179127,0
23.189294,0.026840,0.088978,-0.076227,1.031081,1.037717,-0.612481,0.151205,1.789244,MOVE,0,1.229048,4.080313,1.179127,0
23.215898,0.026605,0.119768,-0.061030,1.084695,1.092992,-0.442966,0.168920,2.120639,MOVE,0,1.285467,4.080313,1.179127,0
23.242500,0.026601,0.027881,0.050015,1.009636,1.011259,-0.711747,0.197325,2.030231,MOVE,0,1.339473,4.080313,1.179127,0
23.276993,0.034494,-0.166614,0.030835,1.037661,1.051405,-0.807958,0.060186,1.745262,MOVE,0,1.399674,4.080313,1.179127,0
23.305619,0.028626,-0.232026,0.017238,1.016460,1.042748,-0.808874,-0.292894,1.549785,MOVE,0,1.444038,4.080313,1.179127,0
23.330030,0.024411,-0.188336,-0.050416,0.979661,0.998874,-0.516881,-0.445916,1.235495,MOVE,0,1.474197,4.080313,1.179127,0
23.360206,0.030177,-0.245601,-0.076710,1.007199,1.039545,-0.105463,-0.030833,1.039102,MOVE,0,1.505554,4.080313,1.179127,0
23.386896,0.026690,-0.212279,-0.071644,0.991359,1.016360,0.018237,-0.216231,0.812471,MOVE,0,1.527238,4.080313,1.179127,0
23.413394,0.026498,-0.201418,-0.145218,0.992090,1.022692,0.192945,-0.147203,0.887607,MOVE,0,1.550758,4.080313,1.179127,0
23.439816,0.026421,-0.223880,-0.100350,0.916788,0.949048,0.287018,0.214735,0.960300,MOVE,0,1.576131,4.080313,1.179127,0
23.466541,0.026725,-0.232766,-0.041491,0.828082,0.861174,-0.079807,0.240086,0.982291,MOVE,0,1.602383,4.080313,1.179127,0
23.500210,0.033669,-0.192532,-0.057653,0.815166,0.839576,-0.580411,-0.313358,1.015583,MOVE,0,1.636576,4.080313,1.179127,0
23.526799,0.026590,-0.021475,-0.147389,0.880477,0.892986,-0.522073,-0.399796,1.039712,MOVE,0,1.664222,4.080313,1.179127,0
23.560396,0.033597,-0.006911,-0.088530,0.994283,0.998241,-0.376993,-0.251050,0.952970,MOVE,0,1.696239,4.080313,1.179127,0
23.587368,0.026972,-0.056032,-0.098179,1.049602,1.055672,-0.155248,-0.162474,0.904406,MOVE,0,1.720632,4.080313,1.179127,0
23.617676,0.030308,-0.119715,-0.100832,1.002813,1.014954,-0.066062,-0.087033,0.956024,MOVE,0,1.749607,4.080313,1.179127,0
23.644964,0.027289,-0.099722,-0.033772,1.047896,1.053172,-0.222444,-0.146592,0.921510,MOVE,0,1.774754,4.080313,1.179127,0
23.671850,0.026886,-0.122184,-0.038837,0.979905,0.988257,-0.313463,-0.091003,0.854010,MOVE,0,1.797714,4.080313,1.179127,0
23.698703,0.026853,-0.076025,-0.136051,0.890712,0.904244,-0.339730,-0.091309,0.881498,MOVE,0,1.821385,4.080313,1.179127,0
23.730035,0.031332,-0.067880,-0.146183,1.008174,1.020976,-0.202285,-0.324354,0.974655,MOVE,0,1.851923,4.080313,1.179127,0
23.756749,0.026714,-0.064918,-0.105416,1.138308,1.145021,0.205162,-0.342680,1.155166,MOVE,0,1.882782,4.080313,1.179127,0
23.790746,0.033997,-0.049120,-0.024605,1.120031,1.121377,0.298319,-0.289534,1.094079,MOVE,0,1.919977,4.080313,1.179127,0
23.817493,0.026747,-0.096266,-0.074298,0.998913,1.006288,0.320310,-0.336571,1.337509,MOVE,0,1.955752,4.080313,1.179127,0
23.844246,0.026753,-0.049861,0.006798,0.874141,0.875588,0.098261,-0.278844,1.312158,MOVE,0,1.990856,4.080313,1.179127,0
23.870891,0.026646,-0.084418,-0.048728,0.952855,0.957827,-0.122567,-0.485317,1.530237,MOVE,0,2.031630,4.080313,1.179127,0
23.901065,0.030173,-0.015551,-0.037872,0.984048,0.984899,-0.134784,-0.476459,1.745567,MOVE,0,2.084299,4.080313,1.179127,0
23.927767,0.026703,-0.022215,-0.020263,1.015972,1.016417,0.011823,-0.457217,1.936768,MOVE,0,2.136016,4.080313,1.179127,0
23.954695,0.026927,-0.014810,-0.007237,1.006955,1.007090,0.008769,-0.419649,1.931881,MOVE,0,2.188036,4.080313,1.179127,0
23.982692,0.027997,0.016971,-0.034254,0.985023,0.985764,0.124222,-0.383302,1.931881,MOVE,0,2.242124,4.080313,1.179127,0
24.014009,0.031317,0.059157,-0.165963,1.103947,1.117918,0.469667,-0.328935,2.296263,MOVE,0,2.314036,4.080313,1.179127,0
24.041164,0.027155,-0.055538,-0.067061,1.201182,1.204334,0.707904,0.047969,2.745248,MOVE,0,2.388583,4.080313,1.179127,0
24.067920,0.026757,-0.085899,0.145918,0.968695,0.983382,0.177673,0.006124,2.321919,MOVE,1,2.450709,3.540835,1.625179,0
24.098724,0.030804,-0.149089,0.121882,0.985023,1.003669,-0.079807,-0.479208,1.843917,MOVE,0,2.507509,3.540835,1.625179,0
24.126801,0.028077,-0.028139,-0.080328,1.048140,1.051590,0.005104,-0.580001,1.851247,MOVE,0,2.559487,3.540835,1.625179,0
24.153700,0.026899,-0.027399,-0.112652,1.048140,1.054533,-0.011390,-0.161253,1.905003,MOVE,0,2.610729,3.540835,1.625179,0
24.188601,0.034901,-0.051342,-0.129297,0.985510,0.995281,-0.111877,-0.156060,1.911112,MOVE,0,2.677429,3.540835,1.625179,0
24.222283,0.033682,-0.082196,-0.185985,1.009149,1.029431,0.135829,-0.223256,1.974642,MOVE,0,2.743938,3.540835,1.625179,0
24.249220,0.026937,-0.095032,-0.167170,1.061056,1.078340,0.104369,-0.225699,2.087347,MOVE,0,2.800165,3.540835,1.625179,0
24.280999,0.031779,-0.085158,-0.096490,1.100535,1.108034,0.041145,-0.056489,1.956621,MOVE,0,2.862345,3.540835,1.625179,0
24.308536,0.027537,-0.099228,-0.084429,1.012560,1.020908,0.002966,0.103863,1.727241,MOVE,0,2.909908,3.540835,1.625179,0
24.339045,0.030509,-0.120703,-0.120130,0.990384,1.004918,-0.182127,-0.001817,1.628892,MOVE,0,2.959603,3.540835,1.625179,0
24.366306,0.027261,-0.086639,-0.124714,0.959191,0.971137,-0.263982,-0.142316,1.476481,MOVE,0,2.999854,3.540835,1.625179,0
24.393147,0.026841,-0.044924,-0.185503,0.892174,0.912362,-0.218778,-0.044272,1.364693,MOVE,0,3.036484,3.540835,1.625179,0
24.419878,0.026731,-0.026905,-0.182849,0.883401,0.902527,-0.186097,-0.125822,1.292305,MOVE,0,3.071028,3.540835,1.625179,0
24.446574,0.026696,-0.048133,-0.172718,0.922149,0.939418,-0.205950,-0.025335,1.126455,MOVE,0,3.101100,3.540835,1.625179,0
24.477488,0.030914,-0.064424,-0.194911,0.948712,0.970667,-0.173574,0.046747,0.974045,MOVE,0,3.131212,3.540835,1.625179,0
24.504696,0.027208,-0.052082,-0.246533,0.928972,0.962539,-0.093246,0.119440,0.924870,MOVE,0,-3.126810,3.540835,1.625179,0
24.531419,0.026724,-0.038260,-0.192257,1.042535,1.060804,-0.156776,0.062935,0.843625,MOVE,0,-3.104265,3.540835,1.625179,0
24.558440,0.027021,-0.053070,-0.144012,1.002813,1.014490,-0.417004,0.143264,0.607525,MOVE,0,-3.087849,3.540835,1.625179,0
24.589353,0.030913,-0.076519,-0.236401,0.959191,0.990852,-0.416393,0.188773,0.308507,MOVE,0,-3.078313,3.540835,1.625179,0
24.615996,0.026643,-0.098241,-0.223858,0.914351,0.946467,-0.325069,0.122494,0.106921,MOVE,0,-3.075464,3.540835,1.625179,0
24.642628,0.026632,-0.056525,-0.210349,0.975031,0.999063,-0.459154,-0.168583,-0.021666,MOVE,0,-3.076041,3.540835,1.625179,0
24.670477,0.027849,-0.022462,-0.185261,0.962115,0.980047,-0.522379,-0.061682,-0.428197,MOVE,0,-3.087966,3.540835,1.625179,0
24.702083,0.031605,0.016001,-0.298638,0.938964,0.985441,-0.353780,0.002765,-0.533265,MOVE,0,-3.104820,3.540835,1.625179,0
24.729665,0.027582,0.004122,-0.290918,0.907771,0.953257,-0.398984,-0.138956,-0.501195,MOVE,0,-3.118644,3.540835,1.625179,0
24.763487,0.033822,-0.005924,-0.236160,0.969182,0.997558,-0.448158,-0.273957,-0.591298,MOVE,0,-3.138643,3.540835,1.625179,0
24.797364,0.033877,-0.042703,-0.150766,0.952855,0.965653,-0.410896,-0.310915,-0.885429,MOVE,0,3.114547,3.540835,1.625179,0
24.832155,0.034791,-0.075285,-0.189845,1.069342,1.088669,-0.460681,-0.390327,-0.838393,MOVE,0,3.085378,3.540835,1.625179,0
24.858723,0.026568,-0.055785,-0.216862,1.182173,1.203194,-0.125316,-0.288313,-0.610234,MOVE,0,3.069165,3.540835,1.625179,0
24.889750,0.031027,-0.109348,-0.061271,1.230182,1.236551,-0.142726,-0.422398,-0.705530,MOVE,0,3.047275,3.540835,1.625179,0
24.917243,0.027493,-0.114779,0.026707,1.215073,1.220774,-0.444493,-0.736077,-0.908948,MOVE,0,3.022286,3.540835,1.625179,0
24.946107,0.028864,0.005091,-0.131951,1.243829,1.250818,-0.464346,-0.535713,-0.888789,MOVE,0,2.996631,3.540835,1.625179,0
24.969716,0.023609,0.053581,-0.267278,1.218972,1.249080,0.217379,0.656390,-0.576331,MOVE,0,2.983025,3.540835,1.625179,0
25.000675,0.030959,-0.147114,-0.126161,1.069829,1.087241,0.244257,0.914176,-0.406816,MOVE,1,2.970430,2.851064,1.744409,0
25.027741,0.027066,-0.308791,0.073081,0.971376,1.021892,-0.061175,0.329578,-0.712554,MOVE,0,2.951144,2.851064,1.744409,0
25.054496,0.026754,-0.231779,0.098088,0.999401,1.030604,-0.282308,-0.080618,-1.061664,MOVE,0,2.922740,2.851064,1.744409,0
25.081248,0.026752,-0.130082,0.062155,1.040098,1.050042,-0.136617,-0.064736,-1.295015,MOVE,0,2.888095,2.851064,1.744409,0
25.115690,0.034442,-0.044184,-0.011338,0.953098,0.954189,0.073521,0.459692,-1.272107,MOVE,0,2.844281,2.851064,1.744409,0
25.142370,0.026680,-0.042209,-0.047280,0.916544,0.918733,0.188363,0.362870,-1.140771,MOVE,0,2.813846,2.851064,1.744409,0
25.172710,0.030340,-0.092317,-0.024846,0.925804,0.930727,0.085432,0.161895,-1.001494,MOVE,0,2.783460,2.851064,1.744409,0
25.201468,0.028759,0.032003,0.000728,0.956023,0.956559,0.184087,0.501231,-0.970645,MOVE,0,2.755546,2.851064,1.744409,0
25.228221,0.026753,-0.011108,-0.071403,0.896317,0.899225,0.499904,0.508867,-0.765394,MOVE,0,2.735069,2.851064,1.744409,0
25.259370,0.031149,-0.082937,-0.086841,0.972838,0.980221,0.545108,0.073320,-0.413230,MOVE,0,2.722198,2.851064,1.744409,0
25.286099,0.026729,-0.047639,-0.024123,1.081039,1.082357,0.469972,0.043693,-0.171022,MOVE,0,2.717626,2.851064,1.744409,0
25.314128,0.028028,-0.060228,0.035933,1.070560,1.072855,0.056416,0.405019,-0.061983,MOVE,0,2.715889,2.851064,1.744409,0
25.344453,0.030325,-0.049367,0.050744,0.960653,0.963258,-0.039795,0.535439,-0.083974,MOVE,0,2.713343,2.851064,1.744409,0
25.371350,0.026897,-0.065658,-0.024123,0.836368,0.839288,0.008463,0.553765,0.014986,MOVE,0,2.713746,2.851064,1.744409,0
25.398350,0.026999,-0.112557,-0.089977,0.820771,0.833325,0.083294,0.191217,0.221764,MOVE,0,2.719733,2.851064,1.744409,0
