t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_deg,yaw_rad,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable
30.581656,0.043308,-0.091576,-0.176095,1.077384,1.095514,-0.112022,0.082665,0.487486,0.506976,123.254,2.151195,0.188157,MOVE,0,9,2.151195,3.384373,2.304726,0
30.632852,0.051196,-0.045171,-0.145218,1.009392,1.020785,-0.021003,0.058231,0.540936,0.544467,124.937,2.180567,0.188048,MOVE,0,9,2.180567,3.384373,2.304726,0
30.676265,0.043412,-0.041468,-0.068991,0.914838,0.918372,-0.201819,0.133978,0.766957,0.804303,127.261,2.221120,0.095778,MOVE,0,9,2.221120,3.384373,2.304726,0
30.727032,0.050767,-0.087133,-0.032565,0.946031,0.950593,-0.382940,0.258289,0.697318,0.836426,129.153,2.254154,0.041734,MOVE,0,9,2.254154,3.384373,2.304726,0
30.770687,0.043655,-0.232272,-0.038596,1.017678,1.044562,-0.505724,0.153220,1.100794,1.221058,132.281,2.308746,0.077666,MOVE,0,9,2.308746,3.384373,2.304726,0
30.821919,0.051232,-0.088614,-0.095043,1.186804,1.193896,-0.036580,-0.052031,0.941969,0.944114,134.705,2.351048,0.244406,MOVE,0,9,2.351048,3.384373,2.304726,0
30.865411,0.043492,0.019638,-0.040285,1.117594,1.118492,0.088648,0.341672,0.520472,0.628880,136.270,2.378358,0.326608,MOVE,0,9,2.378358,3.384373,2.304726,0
30.913293,0.047883,-0.400121,-0.106381,1.200451,1.269841,-0.322465,-0.496435,1.154550,1.297466,139.076,2.427333,0.536804,MOVE,0,9,2.427333,3.384373,2.304726,0
30.956681,0.043388,0.094069,-0.124231,1.269173,1.278704,-0.160280,-0.575848,0.811550,1.007920,141.177,2.464000,0.733957,MOVE,0,9,2.464000,3.384373,2.304726,0
31.000241,0.043559,0.126314,-0.119407,1.013291,1.028092,-0.137372,0.227440,0.394634,0.475748,142.339,2.484287,0.685844,MOVE,0,9,2.484287,3.384373,2.304726,0
31.051724,0.051484,-0.075779,-0.194669,1.015241,1.036510,-0.328268,0.340145,1.243431,1.330256,145.266,2.535375,0.650118,MOVE,0,9,2.535375,3.384373,2.304726,0
31.102681,0.050957,0.073219,-0.083705,0.974056,0.980384,-0.057655,0.306853,1.135308,1.177458,147.696,2.577776,0.567452,MOVE,0,9,2.577776,3.384373,2.304726,0
31.146031,0.043349,-0.032829,-0.122543,0.949930,0.958364,-0.056127,-0.041951,1.081552,1.083820,150.505,2.626799,0.473235,MOVE,0,9,2.626799,3.384373,2.304726,0
31.196702,0.050672,-0.001975,-0.083223,0.888275,0.892167,-0.165472,-0.326614,0.800860,0.880587,152.444,2.660650,0.328862,MOVE,0,9,2.660650,3.384373,2.304726,0
31.240354,0.043652,0.032488,-0.112894,0.958216,0.965390,-0.307804,-0.188254,0.734275,0.818134,153.723,2.682971,0.264827,MOVE,0,9,2.682971,3.384373,2.304726,0
31.278331,0.037977,-0.016785,-0.085876,0.941888,0.945944,-0.342623,-0.133887,0.609964,0.712301,155.030,2.705787,0.189694,MOVE,0,9,2.705787,3.384373,2.304726,0
31.325322,0.046991,-0.089601,-0.228682,1.039123,1.067755,-0.257407,-0.238650,0.856448,0.925590,156.845,2.737458,0.231704,MOVE,0,9,2.737458,3.384373,2.304726,0
31.368620,0.043299,-0.080715,-0.062960,1.009149,1.014327,0.095367,-0.341581,0.705259,0.789407,158.410,2.764775,0.221429,MOVE,0,9,2.764775,3.384373,2.304726,0
31.412139,0.043519,-0.054551,-0.188639,1.082989,1.100648,0.170504,-0.511707,0.997253,1.133767,160.590,2.802829,0.289869,MOVE,0,9,2.802829,3.384373,2.304726,0
31.455271,0.043132,-0.026411,-0.137981,1.024014,1.033606,0.201963,-0.434738,1.266339,1.354031,164.140,2.864777,0.291127,MOVE,0,9,2.864777,3.384373,2.304726,0
31.509105,0.053835,-0.031842,-0.032565,0.966502,0.967574,-0.047270,-0.158016,1.362245,1.372193,167.044,2.915475,0.232831,MOVE,0,9,2.915475,3.384373,2.304726,0
31.552218,0.043113,-0.078741,-0.103003,0.964796,0.973468,-0.285202,0.002336,1.279472,1.310876,169.820,2.963911,0.185670,MOVE,0,9,2.963911,3.384373,2.304726,0
31.596723,0.044506,-0.133291,-0.167170,0.952855,0.976547,-0.408291,0.043570,1.198533,1.266918,172.241,3.006178,0.145995,MOVE,0,9,3.006178,3.384373,2.304726,0
31.636564,0.039840,-0.057019,-0.214691,1.053989,1.077143,-0.235111,-0.217270,1.065364,1.112423,174.820,3.051181,0.200824,MOVE,0,9,3.051181,3.384373,2.304726,0
31.680351,0.043788,-0.055291,-0.096008,0.979661,0.985906,0.050774,-0.300958,0.850034,0.903168,177.210,3.092891,0.168057,MOVE,0,9,3.092891,3.384373,2.304726,0
31.724025,0.043674,-0.090589,-0.076951,0.947493,0.954920,-0.234195,-0.123196,0.899514,0.937630,179.842,3.138830,0.110679,MOVE,0,9,3.138830,3.384373,2.304726,0
31.767342,0.043316,-0.057760,-0.083947,0.970645,0.975979,-0.184409,-0.029123,0.885770,0.905231,182.975,3.193524,0.077992,MOVE,0,9,-3.089661,3.384373,2.304726,0
31.817941,0.050599,-0.151063,-0.048486,0.938964,0.952273,-0.112022,-0.085323,0.750158,0.763260,185.816,3.243106,0.027239,MOVE,1,10,-3.040080,2.837204,2.248990,0
31.868319,0.050378,-0.130823,-0.010855,0.986972,0.995664,-0.020697,-0.192530,0.582170,0.613529,188.761,3.294493,0.020612,MOVE,0,10,-2.988692,2.837204,2.248990,0
31.911872,0.043553,-0.164886,0.033505,0.984779,0.999049,-0.027722,-0.254838,0.303310,0.397124,192.328,3.356753,0.017695,MOVE,0,10,-2.926432,2.837204,2.248990,0
31.962039,0.050166,-0.145880,0.000728,1.029619,1.039902,0.077347,-0.278662,0.137154,0.320072,196.173,3.423870,0.051838,MOVE,0,10,-2.859315,2.837204,2.248990,0
32.012947,0.050909,-0.079728,-0.001447,1.049359,1.052384,0.303978,-0.114950,-0.338710,0.469404,199.270,3.477921,0.093800,MOVE,0,10,-2.805264,2.837204,2.248990,0
32.056783,0.043836,-0.154766,-0.094319,1.067636,1.082910,0.511977,-0.272553,-0.380554,0.693705,202.814,3.539779,0.159039,MOVE,0,10,-2.743407,2.837204,2.248990,0
32.101708,0.044926,-0.125146,0.054143,0.984048,0.993450,0.549546,-0.167484,0.028420,0.575203,207.091,3.614424,0.137241,MOVE,0,10,-2.668762,2.837204,2.248990,0
32.145425,0.043717,-0.054551,0.086920,0.924342,0.930021,0.312835,0.060369,0.038805,0.320961,211.097,3.684338,0.060535,MOVE,0,10,-2.598847,2.837204,2.248990,0
32.196629,0.051204,-0.071089,0.017238,0.983561,0.986277,0.167449,0.283945,0.195187,0.383095,215.070,3.753680,0.042131,MOVE,0,10,-2.529505,2.837204,2.248990,0
32.239416,0.042787,-0.117247,0.041032,1.067392,1.074596,0.286263,0.019135,0.148150,0.322895,218.553,3.814478,0.105054,MOVE,0,10,-2.468708,2.837204,2.248990,0
32.287784,0.048367,-0.012342,0.082064,1.132459,1.135496,0.375754,-0.122891,-0.026863,0.396251,221.341,3.863122,0.216495,MOVE,0,10,-2.420063,2.837204,2.248990,0
32.332088,0.044304,-0.024684,0.057056,1.103216,1.104966,0.094443,-0.158308,-0.003039,0.184364,223.840,3.906749,0.289315,MOVE,0,10,-2.376436,2.837204,2.248990,0
32.375717,0.043629,-0.055785,0.047345,1.044485,1.047044,-0.048196,0.090321,-0.071454,0.124845,226.171,3.947436,0.302723,MOVE,0,10,-2.335749,2.837204,2.248990,0
32.419685,0.043968,-0.174019,0.067254,0.956023,0.974056,-0.202098,0.039298,0.039119,0.209567,228.521,3.988440,0.249101,MOVE,0,10,-2.294745,2.837204,2.248990,0
32.463205,0.043520,-0.159456,0.055357,0.968208,0.982810,-0.155660,-0.101804,0.082178,0.203340,230.724,4.026886,0.208721,MOVE,0,10,-2.256299,2.837204,2.248990,0
32.513766,0.050560,-0.089355,0.059727,0.950418,0.956475,-0.053012,-0.146669,-0.047931,0.163155,232.232,4.053214,0.148677,MOVE,0,10,-2.229971,2.837204,2.248990,0
32.557278,0.043513,-0.106386,0.047587,0.961872,0.968906,-0.027352,-0.281655,-0.047620,0.286959,233.707,4.078954,0.105825,MOVE,0,10,-2.204231,2.837204,2.248990,0
32.601202,0.043924,-0.059487,0.048073,0.930435,0.933573,-0.064614,-0.386724,-0.043954,0.394541,235.135,4.103872,0.035458,MOVE,1,11,-2.179314,2.522796,1.797717,0
32.648406,0.047204,-0.054551,0.026464,0.933846,0.935813,-0.085689,-0.302424,0.051035,0.318446,236.902,4.134713,-0.025857,MOVE,0,11,-2.148472,2.522796,1.797717,0
32.692170,0.043764,-0.078000,0.074537,1.068611,1.074043,-0.007499,-0.154901,0.055311,0.164650,238.717,4.166401,0.043368,MOVE,0,11,-2.116784,2.522796,1.797717,0
32.735786,0.043617,-0.071829,0.030106,1.061300,1.064154,-0.051169,0.260490,0.039418,0.268379,240.413,4.195996,0.096769,MOVE,0,11,-2.087189,2.522796,1.797717,0
32.779489,0.043703,-0.195988,0.014810,1.077871,1.095644,-0.046282,0.378387,-0.087947,0.391221,241.635,4.217322,0.173172,MOVE,0,11,-2.065863,2.522796,1.797717,0
32.830370,0.050881,-0.020734,-0.079122,1.258938,1.261592,0.187680,0.446499,-0.298390,0.568877,241.915,4.222215,0.391288,MOVE,0,11,-2.060970,2.522796,1.797717,0
32.874675,0.044306,-0.087627,-0.023881,1.302803,1.305965,0.368190,0.219868,-0.604434,0.741111,241.352,4.212391,0.627528,MOVE,0,11,-2.070794,2.522796,1.797717,0
32.918227,0.043551,-0.112557,-0.006513,1.239686,1.244802,-0.060332,-0.035474,-0.197903,0.209914,241.457,4.214211,0.785097,MOVE,0,11,-2.068974,2.522796,1.797717,0
32.961670,0.043443,-0.001481,-0.131468,1.164384,1.171783,-0.203274,-0.331133,0.271547,0.474033,242.366,4.230088,0.861192,MOVE,0,11,-2.053098,2.522796,1.797717,0
33.008904,0.047235,0.205594,-0.142565,1.021090,1.051293,-0.053918,0.195739,0.270325,0.338078,243.249,4.245500,0.821237,MOVE,0,11,-2.037686,2.522796,1.797717,0
33.053128,0.044224,0.041458,-0.019057,0.840267,0.841505,-0.212437,0.303862,0.721144,0.810870,245.415,4.283298,0.596467,MOVE,0,11,-1.999888,2.522796,1.797717,0
33.104099,0.050970,0.117344,-0.013026,0.824914,0.833320,-0.366375,0.399157,0.567206,0.784397,246.908,4.309361,0.386809,MOVE,0,11,-1.973825,2.522796,1.797717,0
33.147749,0.043651,-0.005924,-0.008684,0.860250,0.860314,-0.059110,0.316690,0.319805,0.453940,247.733,4.323756,0.222410,MOVE,0,11,-1.959429,2.522796,1.797717,0
33.191288,0.043539,-0.092317,0.004856,0.873897,0.878773,-0.145547,-0.049829,0.314002,0.349663,248.373,4.334920,0.091065,MOVE,0,11,-1.948265,2.522796,1.797717,0
33.234757,0.043469,-0.105399,-0.031359,0.942132,0.948528,-0.091486,-0.115803,0.204046,0.251823,248.869,4.343583,0.035634,MOVE,1,12,-1.939602,2.324520,1.284700,0
33.285405,0.050648,-0.127120,0.004613,0.953829,0.962274,0.125677,-0.253553,-0.086420,0.295892,248.938,4.344788,-0.001883,MOVE,0,12,-1.938398,2.324520,1.284700,0
33.329094,0.043689,-0.128355,0.027436,0.886325,0.895991,-0.013599,-0.169545,0.061710,0.180938,249.528,4.355091,-0.095303,MOVE,0,12,-1.928094,2.324520,1.284700,0
33.379537,0.050443,-0.200924,-0.015921,0.937502,0.958923,-0.065204,-0.099887,0.095291,0.152674,250.213,4.367034,-0.122742,MOVE,0,12,-1.916151,2.324520,1.284700,0
33.423002,0.043465,-0.226101,0.037390,0.913620,0.941924,0.132389,-0.078493,-0.073912,0.170737,250.902,4.379069,-0.162736,MOVE,0,12,-1.904116,2.324520,1.284700,0
33.466382,0.043380,-0.269051,0.028892,1.054476,1.088643,0.129630,0.081555,-0.174390,0.232093,251.657,4.392241,-0.066684,MOVE,0,12,-1.890945,2.324520,1.284700,0
33.509866,0.043485,-0.218943,-0.000241,1.138064,1.158933,0.312890,0.008557,-0.313667,0.443126,252.564,4.408082,0.083025,MOVE,0,12,-1.875104,2.324520,1.284700,0
33.560318,0.050452,0.046550,-0.029671,1.367139,1.368253,0.420402,-0.091320,-0.558319,0.704838,253.516,4.424687,0.406150,MOVE,0,12,-1.858498,2.324520,1.284700,0
33.604425,0.044107,0.034427,0.063612,1.188753,1.190952,0.197436,0.533901,-0.807246,0.987764,253.432,4.423230,0.537392,MOVE,0,12,-1.859956,2.324520,1.284700,0
33.647999,0.043573,-0.298671,0.044917,1.207274,1.244481,-0.323326,-0.243425,-0.398578,0.568031,253.797,4.429587,0.703685,MOVE,0,12,-1.853598,2.324520,1.284700,0
33.691716,0.043717,0.131406,-0.131951,1.241392,1.255282,-0.183438,-0.396141,0.054684,0.439964,255.598,4.461028,0.863070,MOVE,0,12,-1.822157,2.324520,1.284700,0
33.742093,0.050377,0.089705,0.015053,0.861956,0.866742,-0.519719,0.672873,-0.122467,0.858990,256.371,4.474511,0.656831,MOVE,0,12,-1.808674,2.324520,1.284700,0
33.794302,0.052209,-0.149582,-0.038837,0.862199,0.875940,-0.669687,0.636526,0.113022,0.930817,257.385,4.492219,0.479494,MOVE,0,12,-1.790966,2.324520,1.284700,0
33.837594,0.043292,-0.105892,-0.057412,0.876334,0.884574,-0.288812,0.368356,0.054074,0.471193,257.085,4.486987,0.327661,MOVE,0,12,-1.796198,2.324520,1.284700,0
33.888297,0.050704,-0.134525,0.011411,0.861712,0.872224,0.026088,-0.071465,0.087660,0.116069,255.127,4.452803,0.179896,MOVE,0,12,-1.830382,2.324520,1.284700,0
33.931861,0.043564,-0.097006,0.031806,0.911670,0.917368,0.105806,-0.296874,0.149357,0.348765,252.619,4.409037,0.087538,MOVE,0,12,-1.874149,2.324520,1.284700,0
33.974985,0.043124,-0.057513,0.068953,0.863662,0.868317,0.039527,-0.382090,-0.097738,0.396368,249.160,4.348654,-0.039731,MOVE,1,13,-1.934531,2.128848,0.770683,1
34.025408,0.050422,-0.082690,-0.044144,0.921905,0.926658,-0.109524,-0.075436,-0.041538,0.139325,245.822,4.290397,-0.101766,MOVE,0,13,-1.992789,2.128848,0.770683,1
34.069628,0.044220,-0.271519,-0.004342,0.913863,0.953356,-0.166640,0.093469,0.033904,0.194048,243.181,4.244312,-0.133569,MOVE,0,13,-2.038874,2.128848,0.770683,1
34.120351,0.050724,-0.234247,-0.039320,1.027182,1.054287,0.197741,-0.008851,0.133475,0.238737,240.306,4.194128,-0.071354,MOVE,0,13,-2.089057,2.128848,0.770683,1
34.163520,0.043169,-0.124405,-0.034978,1.028888,1.036972,0.094505,0.167689,0.083689,0.209892,236.638,4.130108,-0.030943,MOVE,0,13,-2.153077,2.128848,0.770683,1
34.207146,0.043626,-0.082443,-0.086118,1.056913,1.063616,0.002875,0.290167,0.187231,0.345341,234.979,4.101157,0.029405,MOVE,0,13,-2.182028,2.128848,0.770683,1
34.258425,0.051280,0.094554,-0.089977,1.129535,1.137051,0.064878,0.483201,-0.277637,0.561048,236.587,4.129216,0.149811,MOVE,0,13,-2.153969,2.128848,0.770683,1
34.309186,0.050760,-0.220918,-0.053552,1.142938,1.165324,-0.374640,0.142338,-0.229990,0.462072,233.207,4.070229,0.283621,MOVE,0,13,-2.212957,2.128848,0.770683,1
34.352331,0.043146,-0.183646,-0.108310,1.194602,1.213479,-0.307750,-0.772433,-0.034208,0.832186,228.111,3.981294,0.447390,MOVE,0,13,-2.301891,2.128848,0.770683,1
34.395391,0.043059,0.162196,-0.143288,1.167308,1.187201,-0.051492,-0.664004,-0.102624,0.673858,233.358,4.072872,0.571132,MOVE,0,13,-2.210313,2.128848,0.770683,1
34.438656,0.043266,0.111768,-0.082740,0.900460,0.911134,-0.441224,0.069339,-0.086437,0.454926,244.883,4.274014,0.434040,MOVE,0,13,-2.009171,2.128848,0.770683,1
34.481746,0.043090,0.012850,-0.202389,0.888275,0.911130,-0.227421,0.199454,0.416611,0.514846,256.556,4.477748,0.310653,MOVE,0,13,-1.805438,2.128848,0.770683,1
34.532239,0.050493,-0.016785,-0.149560,0.841485,0.854838,0.197436,0.089192,0.329257,0.394140,267.342,4.665994,0.148942,MOVE,0,13,-1.617191,2.128848,0.770683,1
34.575291,0.043052,-0.114285,-0.074298,0.824914,0.836100,0.318998,-0.040922,0.450209,0.553283,277.291,4.839637,-0.013462,MOVE,1,14,-1.443548,2.198646,0.225130,1
34.618728,0.043437,-0.135760,-0.014956,0.887544,0.897991,0.271656,-0.277938,0.336893,0.514338,285.756,4.987385,-0.103923,MOVE,0,14,-1.295800,2.198646,0.225130,1
34.661824,0.043096,-0.110582,-0.047763,0.915325,0.923217,0.375808,-0.443787,0.105070,0.590947,292.052,5.097274,-0.162636,MOVE,0,14,-1.185912,2.198646,0.225130,1
34.705276,0.043451,-0.063437,-0.058135,0.900704,0.904804,0.359010,-0.302678,-0.129808,0.487188,295.466,5.156849,-0.232048,MOVE,0,14,-1.126337,2.198646,0.225130,1
34.755718,0.050442,-0.128601,-0.041732,0.816628,0.827745,0.088702,-0.072992,-0.139887,0.181009,297.686,5.195604,-0.363873,MOVE,0,14,-1.087582,2.198646,0.225130,1
34.799201,0.043483,-0.140449,-0.111446,0.977712,0.994015,0.040138,0.013751,-0.052228,0.067290,299.852,5.233410,-0.332872,MOVE,0,14,-1.049776,2.198646,0.225130,1
34.842450,0.043250,-0.090342,-0.136775,1.099804,1.111952,0.167804,0.181422,-0.117585,0.273676,301.465,5.261554,-0.198828,MOVE,0,14,-1.021631,2.198646,0.225130,1
34.892857,0.050407,-0.169082,-0.111929,1.202644,1.219618,0.238664,0.251672,-0.026260,0.347835,302.859,5.285881,0.018712,MOVE,0,14,-0.997304,2.198646,0.225130,1
34.936393,0.043536,-0.151557,-0.060789,1.240173,1.250878,0.284174,0.427601,-0.009767,0.513510,303.454,5.296278,0.242630,MOVE,0,14,-0.986907,2.198646,0.225130,1
34.979466,0.043073,-0.435665,0.063369,1.219946,1.296954,0.070982,-0.173185,0.141728,0.234772,303.788,5.302095,0.485626,MOVE,0,14,-0.981090,2.198646,0.225130,1
35.022936,0.043469,0.024972,-0.033289,1.334728,1.335376,0.258823,-0.677454,0.185710,0.748613,304.333,5.311614,0.738902,MOVE,0,14,-0.971571,2.198646,0.225130,1
35.073640,0.050704,0.254083,0.123824,0.979905,1.019855,-0.153817,0.593451,-0.174090,0.637300,303.971,5.305303,0.682881,MOVE,0,14,-0.977882,2.198646,0.225130,1
35.125148,0.051508,-0.057513,0.124310,0.992090,1.001500,-0.549352,0.731201,-0.157902,0.928103,303.498,5.297041,0.615943,MOVE,0,14,-0.986144,2.198646,0.225130,1
35.168329,0.043182,-0.044184,0.010197,1.029619,1.030617,-0.424430,0.522285,-0.127053,0.684883,302.682,5.282795,0.581905,MOVE,0,14,-1.000390,2.198646,0.225130,1
35.211840,0.043511,-0.112557,0.022337,0.896073,0.903391,-0.155344,-0.072392,-0.169814,0.241266,301.312,5.258894,0.436766,MOVE,0,14,-1.024292,2.198646,0.225130,1
35.262914,0.051074,-0.099228,-0.059824,0.896317,0.903775,0.322963,-0.354306,0.024136,0.480022,300.433,5.243537,0.306487,MOVE,0,14,-1.039648,2.198646,0.225130,1
35.306768,0.043854,-0.112063,0.087648,0.785435,0.798216,0.079839,-0.593460,0.043989,0.600420,299.697,5.230697,0.094232,MOVE,0,14,-1.052489,2.198646,0.225130,1
35.357063,0.050294,-0.008886,0.041275,0.779343,0.780485,-0.273546,-0.131951,-0.076657,0.313233,299.570,5.228475,-0.112754,MOVE,0,14,-1.054710,2.198646,0.225130,1
35.400124,0.043061,-0.127614,-0.022916,0.836124,0.846117,-0.214598,0.055279,0.047349,0.226605,300.302,5.241262,-0.239973,MOVE,0,14,-1.041924,2.198646,0.225130,1
35.443630,0.043506,-0.150570,-0.013267,0.913620,0.926039,-0.113500,0.232124,0.160054,0.303942,301.406,5.260522,-0.282541,MOVE,0,14,-1.022664,2.198646,0.225130,1
35.494460,0.050829,-0.180684,-0.049451,1.012804,1.029983,0.046852,0.248007,0.151807,0.294530,302.420,5.278226,-0.227303,MOVE,0,14,-1.004960,2.198646,0.225130,1
35.538113,0.043653,-0.162418,-0.109517,1.121493,1.138473,0.349231,-0.175017,0.388517,0.550944,303.747,5.301379,-0.079947,MOVE,0,14,-0.981806,2.198646,0.225130,1
35.588722,0.050609,-0.017525,0.063126,1.195820,1.197614,0.416731,-0.641718,-0.176228,0.785190,303.559,5.298110,0.105900,MOVE,0,14,-0.985076,2.198646,0.225130,1
35.632905,0.044183,0.010910,0.007527,1.306215,1.306282,-0.141294,-0.541537,-0.324363,0.646867,303.097,5.290044,0.370964,MOVE,0,14,-0.993142,2.198646,0.225130,1
35.683595,0.050690,0.046307,-0.111446,1.234812,1.240696,-0.355708,-0.126148,-0.129191,0.398913,303.642,5.299546,0.550494,MOVE,0,14,-0.983640,2.198646,0.225130,1
35.727179,0.043584,0.160257,-0.075745,1.009880,1.025318,-0.205740,0.435542,-0.076351,0.487705,304.536,5.315156,0.518230,MOVE,0,14,-0.968029,2.198646,0.225130,1
35.777946,0.050766,-0.108114,-0.096732,0.943107,0.954199,-0.520031,0.601087,0.292001,0.846759,306.365,5.347082,0.425186,MOVE,0,14,-0.936103,2.198646,0.225130,1
35.821625,0.043679,-0.093057,-0.217586,1.023527,1.050528,0.010506,0.205857,0.748011,0.775892,309.254,5.397495,0.428143,MOVE,0,14,-0.885691,2.198646,0.225130,1
35.872770,0.051145,-0.020981,-0.048004,0.865368,0.866952,0.515386,-0.061702,0.528405,0.740704,311.062,5.429050,0.265586,MOVE,0,14,-0.854135,2.198646,0.225130,1
35.916633,0.043863,-0.074544,0.060941,0.799326,0.805104,0.338541,-0.148750,0.272758,0.459493,311.778,5.441555,0.063621,MOVE,0,14,-0.841630,2.198646,0.225130,1
35.963721,0.047088,-0.065905,0.071138,0.790796,0.796720,0.048986,-0.151181,0.000007,0.158919,311.584,5.438174,-0.125693,MOVE,0,14,-0.845011,2.198646,0.225130,1
36.007330,0.043609,-0.119468,-0.061513,0.850258,0.860811,-0.162984,-0.202494,-0.057109,0.266137,311.217,5.431761,-0.238394,MOVE,0,14,-0.851424,2.198646,0.225130,1
36.051853,0.044523,-0.088367,-0.096490,0.887057,0.896654,-0.022178,0.030854,-0.109023,0.115455,310.820,5.424828,-0.307566,MOVE,0,14,-0.858358,2.198646,0.225130,1
36.102901,0.051048,-0.136500,-0.054758,0.959922,0.971123,0.111907,0.119124,-0.290145,0.333013,310.181,5.413686,-0.302798,MOVE,0,14,-0.869499,2.198646,0.225130,1
36.146525,0.043624,-0.185620,-0.060548,1.130510,1.147246,0.170550,-0.010379,-0.247079,0.300405,309.378,5.399672,-0.139997,MOVE,0,14,-0.883514,2.198646,0.225130,1
36.197266,0.050741,-0.035544,-0.055482,1.227257,1.229025,0.390156,0.250766,-0.407126,0.617136,308.206,5.379210,0.080125,MOVE,0,14,-0.903976,2.198646,0.225130,1
36.240971,0.043705,-0.241158,0.043703,1.194602,1.219484,0.172383,-0.026262,-0.358562,0.398713,306.975,5.357733,0.269648,MOVE,0,14,-0.925452,2.198646,0.225130,1
36.285729,0.044758,-0.058747,0.042246,1.309383,1.311381,-0.014236,-0.307565,-0.275179,0.412943,305.720,5.335821,0.522926,MOVE,0,14,-0.947365,2.198646,0.225130,1
36.333081,0.047352,0.153468,0.093475,1.087863,1.102604,0.002868,0.331400,-0.516165,0.613401,303.906,5.304156,0.562977,MOVE,0,14,-0.979030,2.198646,0.225130,1
36.376106,0.043025,-0.053563,0.149317,0.856351,0.870920,-0.376785,0.649355,-0.444694,0.872572,302.205,5.274475,0.390507,MOVE,0,14,-1.008711,2.198646,0.225130,1
36.419411,0.043305,-0.110829,0.068953,0.901191,0.910595,-0.318753,0.569943,-0.382691,0.756895,299.979,5.235629,0.270992,MOVE,0,14,-1.047556,2.198646,0.225130,1
36.462828,0.043417,-0.215488,0.032777,0.995258,1.018846,-0.024010,-0.043366,-0.181105,0.187767,296.971,5.183120,0.260854,MOVE,0,14,-1.100065,2.198646,0.225130,1
36.513555,0.050727,-0.080962,0.055357,1.040829,1.045440,0.326016,-0.414161,-0.021059,0.527503,293.565,5.123670,0.275665,MOVE,0,14,-1.159516,2.198646,0.225130,1
36.557032,0.043477,0.061096,0.074780,0.956754,0.961615,0.401763,-0.393697,-0.112383,0.573621,289.944,5.060482,0.213551,MOVE,0,14,-1.222703,2.198646,0.225130,1
36.600931,0.043899,0.075886,0.072838,0.945300,0.951134,0.177575,-0.253198,-0.139567,0.339295,286.754,5.004800,0.148217,MOVE,0,14,-1.278386,2.198646,0.225130,1
36.644514,0.043583,0.067885,0.069439,0.925073,0.930156,-0.049972,-0.084294,-0.198210,0.221110,284.063,4.957834,0.070536,MOVE,0,14,-1.325352,2.198646,0.225130,1
36.695293,0.050779,-0.003456,0.044188,0.939939,0.940983,-0.172756,0.023218,-0.133153,0.219347,281.910,4.920251,0.010367,MOVE,1,15,-1.362934,2.312148,-0.313031,0
36.738992,0.043699,-0.039741,0.015053,0.949443,0.950393,-0.169091,0.146308,-0.102609,0.246021,280.072,4.888177,-0.035315,MOVE,0,15,-1.395008,2.312148,-0.313031,0
36.783266,0.044274,-0.100956,0.036662,1.013291,1.018968,-0.141296,0.094995,-0.119103,0.207784,278.365,4.858387,-0.014713,MOVE,0,15,-1.424798,2.312148,-0.313031,0
36.834385,0.051119,-0.070595,0.061427,1.091518,1.095522,0.010504,0.146613,-0.309693,0.342805,276.053,4.818037,0.072729,MOVE,0,15,-1.465148,2.312148,-0.313031,0
36.878148,0.043763,-0.296203,0.186707,1.161947,1.213555,-0.045391,-0.485632,-0.587636,0.763685,272.646,4.758574,0.257655,MOVE,0,15,-1.524611,2.312148,-0.313031,0
36.929058,0.050910,0.241476,-0.002412,1.141232,1.166502,0.435666,-0.267248,-0.854890,0.996023,268.599,4.687937,0.381742,MOVE,0,15,-1.595248,2.312148,-0.313031,0
36.972599,0.043541,0.051156,0.148589,0.957485,0.970295,-0.075628,0.355224,-1.261421,1.312664,263.092,4.591817,0.316833,MOVE,0,15,-1.691368,2.312148,-0.313031,0
37.023444,0.050845,-0.034310,0.136449,0.997207,1.007084,-0.534388,0.941654,-1.427576,1.791719,257.034,4.486096,0.291526,MOVE,0,15,-1.797089,2.312148,-0.313031,0
37.067234,0.043789,-0.095032,0.040546,1.080552,1.085480,-0.089067,0.945930,-1.769355,2.008316,248.346,4.334457,0.339305,MOVE,0,15,-1.948728,2.312148,-0.313031,0
37.115299,0.048066,-0.175006,0.126495,1.064955,1.086627,0.271343,0.616980,-1.825860,1.946293,239.299,4.176558,0.383339,MOVE,0,15,-2.106628,2.312148,-0.313031,0
37.158439,0.043140,-0.111076,0.231867,1.134652,1.163416,0.602432,0.352475,-1.995681,2.114215,229.912,4.012715,0.492079,MOVE,0,15,-2.270470,2.312148,-0.313031,0
37.201530,0.043091,0.065218,0.291108,1.028401,1.070797,1.112504,0.322542,-2.766287,2.999007,218.405,3.811893,0.506588,MOVE,0,15,-2.471292,2.312148,-0.313031,0
37.252177,0.050647,0.106434,0.390168,0.864149,0.954103,0.742320,0.467012,-3.443431,3.553359,206.624,3.606278,0.414622,MOVE,0,15,-2.676908,2.312148,-0.313031,0
37.297176,0.044999,0.094796,0.213172,1.061056,1.086402,0.340676,0.800850,-3.655707,3.757874,194.800,3.399902,0.450922,MOVE,0,15,-2.883283,2.312148,-0.313031,0
