t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,gyro_mag_rads,yaw_deg,yaw_rad,hp,state,step,step_count,heading_rad,pos_x_m,pos_y_m,walkable
43.537731,0.044579,0.027639,-0.026294,1.015972,1.016688,-0.006384,-0.003328,0.008720,0.011308,63.133,1.101871,0.155209,MOVE,0,21,1.101871,7.309869,9.725338,0
43.581188,0.043457,0.039761,-0.048486,1.010367,1.012311,-0.000274,-0.000884,-0.000139,0.000936,63.202,1.103085,0.150768,MOVE,0,21,1.103085,7.309869,9.725338,0
43.632134,0.050946,0.026184,-0.015680,1.022552,1.023007,-0.001190,-0.005159,0.000167,0.005297,63.290,1.104624,0.156398,MOVE,0,21,1.104624,7.309869,9.725338,0
43.675622,0.043487,0.025942,-0.018092,1.013291,1.013785,-0.006382,-0.003020,0.002914,0.007638,63.398,1.106498,0.153165,MOVE,0,21,1.106498,7.309869,9.725338,0
43.727573,0.051951,0.033458,-0.029912,1.015972,1.016963,-0.001799,0.000035,0.002004,0.002693,63.408,1.106683,0.153115,MOVE,0,21,1.106683,7.309869,9.725338,0
43.771458,0.043886,0.026427,-0.030636,1.034493,1.035284,0.001866,-0.016151,-0.001050,0.016292,63.476,1.107866,0.169559,MOVE,0,21,1.107866,7.309869,9.725338,0
43.826105,0.054647,0.020123,-0.011820,0.999888,1.000160,-0.006991,-0.001491,0.006584,0.009718,63.546,1.109084,0.152747,MOVE,0,21,1.109084,7.309869,9.725338,0
43.867671,0.041565,0.043155,-0.039802,1.021333,1.023019,-0.001798,-0.000261,0.003224,0.003701,63.602,1.110064,0.158190,MOVE,0,21,1.110064,7.309869,9.725338,0
43.909005,0.041334,0.023760,-0.023640,1.014510,1.015064,0.002173,-0.013699,0.000170,0.013871,63.657,1.111032,0.155928,MOVE,0,21,1.111032,7.309869,9.725338,0
43.959088,0.050083,0.028851,-0.023640,1.002813,1.003506,-0.003629,0.001268,-0.000136,0.003846,63.730,1.112300,0.143491,MOVE,0,21,1.112300,7.309869,9.725338,0
44.008861,0.049773,0.022063,0.061669,1.030107,1.032187,-0.003324,-0.003313,0.008416,0.009636,63.805,1.113604,0.158110,MOVE,0,21,1.113604,7.309869,9.725338,0
44.051772,0.042912,0.019638,-0.012785,1.023283,1.023551,-0.004544,-0.017973,0.013605,0.022996,63.869,1.114717,0.163495,MOVE,0,21,1.114717,7.309869,9.725338,0
44.094494,0.042722,0.042428,-0.048969,1.004518,1.006606,-0.005459,0.014402,0.003829,0.015871,63.894,1.115169,0.153091,MOVE,0,21,1.115169,7.309869,9.725338,0
44.136951,0.042457,0.042913,-0.048004,1.024745,1.026766,-0.000572,-0.006976,-0.004112,0.008117,63.906,1.115369,0.161871,MOVE,0,21,1.115369,7.309869,9.725338,0
44.174805,0.037853,0.027881,-0.013026,1.008661,1.009131,-0.000266,-0.006975,-0.001973,0.007254,63.935,1.115876,0.153902,MOVE,0,21,1.115876,7.309869,9.725338,0
44.223313,0.048508,0.022547,-0.005548,1.022065,1.022328,-0.005763,0.001884,0.004746,0.007700,63.988,1.116797,0.158607,MOVE,0,21,1.116797,7.309869,9.725338,0
44.268180,0.044867,0.026427,-0.017368,1.022308,1.022797,-0.002403,-0.016135,0.008715,0.018495,64.027,1.117478,0.163264,MOVE,0,21,1.117478,7.309869,9.725338,0
44.309732,0.041552,0.029821,-0.027017,1.012317,1.013116,-0.003318,-0.006361,0.008102,0.010821,64.075,1.118319,0.158742,MOVE,0,21,1.118319,7.309869,9.725338,0
44.354598,0.044867,0.036124,-0.041008,1.020359,1.021821,-0.003317,-0.002694,0.002297,0.004852,64.105,1.118847,0.162507,MOVE,0,21,1.118847,7.309869,9.725338,0
44.395942,0.041344,0.030306,-0.033530,1.020602,1.021603,-0.000568,-0.009718,-0.001673,0.009877,64.114,1.118998,0.165699,MOVE,0,21,1.118998,7.309869,9.725338,0
44.471653,0.075711,0.023760,-0.010131,1.021333,1.021660,-0.004232,-0.008190,0.005046,0.010509,64.183,1.120205,0.168623,MOVE,0,21,1.120205,7.309869,9.725338,0
44.518036,0.046384,0.025457,-0.019781,1.015485,1.015996,-0.003925,-0.005440,0.003212,0.007438,64.279,1.121872,0.166157,MOVE,0,21,1.121872,7.309869,9.725338,0
44.568014,0.049978,0.032973,-0.032565,1.016216,1.017272,-0.003924,0.000364,0.004738,0.006163,64.383,1.123698,0.165086,MOVE,0,21,1.123698,7.309869,9.725338,0
44.609972,0.041958,0.030306,-0.028706,1.016703,1.017560,-0.001786,-0.005743,0.000767,0.006063,64.489,1.125553,0.164381,MOVE,0,21,1.125553,7.309869,9.725338,0
44.652272,0.042300,0.027154,-0.022193,1.015728,1.016334,-0.003007,-0.004521,0.001072,0.005535,64.576,1.127061,0.162644,MOVE,0,21,1.127061,7.309869,9.725338,0
44.695001,0.042729,0.027881,-0.020022,1.016703,1.017283,-0.006671,-0.000549,-0.074669,0.074968,64.571,1.126970,0.161934,MOVE,0,21,1.126970,7.309869,9.725338,0
44.739437,0.044436,0.030791,-0.019781,1.019628,1.020284,-0.003005,-0.006046,0.003826,0.007760,64.630,1.128015,0.163996,MOVE,0,21,1.128015,7.309869,9.725338,0
44.792679,0.053242,0.031760,-0.030636,1.015485,1.016443,-0.002699,-0.007266,0.003520,0.008513,64.747,1.130047,0.162395,MOVE,0,21,1.130047,7.309869,9.725338,0
44.836074,0.043394,0.031033,-0.028947,1.016947,1.017832,-0.002698,-0.002073,0.000159,0.003406,64.874,1.132262,0.162204,MOVE,0,21,1.132262,7.309869,9.725338,0
44.879508,0.043434,0.029336,-0.020263,1.017922,1.018546,-0.002087,-0.005126,0.001992,0.005882,65.009,1.134620,0.162675,MOVE,0,21,1.134620,7.309869,9.725338,0
44.929958,0.050450,0.026669,-0.015921,1.016703,1.017178,-0.004835,-0.006041,0.004740,0.009074,65.122,1.136586,0.161868,MOVE,0,21,1.136586,7.309869,9.725338,0
44.979789,0.049831,0.027881,-0.021469,1.015728,1.016338,-0.005444,-0.003902,0.006265,0.009172,65.212,1.138159,0.160385,MOVE,0,21,1.138159,7.309869,9.725338,0
45.022600,0.042812,0.032003,-0.029188,1.017191,1.018112,-0.002389,-0.004512,0.004432,0.006761,65.284,1.139423,0.160648,MOVE,0,21,1.139423,7.309869,9.725338,0
45.064093,0.041493,0.031760,-0.027982,1.018165,1.019045,-0.003305,-0.004817,0.003514,0.006817,65.344,1.140460,0.161723,MOVE,0,21,1.140460,7.309869,9.725338,0
45.102209,0.038116,0.030548,-0.023640,1.017434,1.018167,-0.001471,-0.003594,0.002292,0.004509,65.398,1.141410,0.161901,MOVE,0,21,1.141410,7.309869,9.725338,0
45.150657,0.048448,0.028124,-0.020022,1.017678,1.018264,-0.002998,-0.004203,0.079560,0.079727,65.527,1.143666,0.162149,MOVE,0,21,1.143666,7.309869,9.725338,0
45.195853,0.045196,0.028366,-0.020263,1.017922,1.018518,-0.001776,-0.004508,0.003201,0.005807,65.585,1.144669,0.162600,MOVE,0,21,1.144669,7.309869,9.725338,0
45.238371,0.042518,0.029094,-0.023881,1.016703,1.017400,-0.005745,-0.004812,0.004422,0.008701,65.646,1.145740,0.162000,MOVE,0,21,1.145740,7.309869,9.725338,0
45.280053,0.041682,0.031033,-0.027982,1.018409,1.019266,-0.002690,-0.003895,-0.072542,0.072696,65.681,1.146356,0.163139,MOVE,0,21,1.146356,7.309869,9.725338,0
45.325125,0.045072,0.030791,-0.025329,1.016216,1.016998,-0.002383,-0.005115,0.003815,0.006812,65.814,1.148677,0.162123,MOVE,0,21,1.148677,7.309869,9.725338,0
45.366450,0.041325,0.029094,-0.022434,1.019140,1.019802,-0.005132,-0.004198,0.001372,0.006771,65.942,1.150912,0.163733,MOVE,0,21,1.150912,7.309869,9.725338,0
45.411384,0.044934,0.028124,-0.021710,1.018165,1.018785,-0.001161,-0.004197,0.002898,0.005231,66.065,1.153060,0.164266,MOVE,0,21,1.153060,7.309869,9.725338,0
45.459702,0.048318,0.028851,-0.024605,1.017191,1.017897,-0.004519,-0.005112,0.002897,0.007413,66.183,1.155118,0.163947,MOVE,0,21,1.155118,7.309869,9.725338,0
45.497504,0.037802,0.029336,-0.024123,1.017191,1.017900,-0.002686,-0.005417,0.003507,0.006990,66.301,1.157177,0.163662,MOVE,0,21,1.157177,7.309869,9.725338,0
45.546076,0.048572,0.029094,-0.023881,1.016460,1.017156,-0.002991,-0.003278,0.004117,0.006053,66.422,1.159280,0.162736,MOVE,0,21,1.159280,7.309869,9.725338,0
45.590934,0.044858,0.029336,-0.023881,1.018165,1.018868,-0.003295,-0.004498,0.002284,0.006026,66.529,1.161157,0.163444,MOVE,0,21,1.161157,7.309869,9.725338,0
45.632325,0.041391,0.028851,-0.023640,1.018409,1.019092,-0.003295,-0.003581,0.002284,0.005375,66.622,1.162772,0.164282,MOVE,0,21,1.162772,7.309869,9.725338,0
45.677132,0.044807,0.028851,-0.024123,1.017191,1.017886,-0.002377,-0.002359,0.002894,0.004426,66.703,1.164180,0.163951,MOVE,0,21,1.164180,7.309869,9.725338,0
45.720662,0.043530,0.030791,-0.024123,1.017678,1.018430,-0.002682,-0.003580,0.003505,0.005682,66.793,1.165761,0.164143,MOVE,0,21,1.165761,7.309869,9.725338,0
45.769137,0.048475,0.029821,-0.023158,1.018897,1.019596,-0.002376,-0.002052,0.002893,0.004269,66.957,1.168615,0.165365,MOVE,0,21,1.168615,7.309869,9.725338,0
45.814031,0.044894,0.028366,-0.021469,1.018165,1.018787,-0.000849,-0.004189,0.003802,0.005720,67.006,1.169475,0.165736,MOVE,0,21,1.169475,7.309869,9.725338,0
45.855373,0.041342,0.029821,-0.024364,1.016703,1.017432,-0.003597,-0.004798,0.005022,0.007822,67.032,1.169927,0.164852,MOVE,0,21,1.169927,7.309869,9.725338,0
45.900203,0.044830,0.030063,-0.026052,1.017434,1.018212,-0.002985,-0.002049,0.003800,0.005249,67.057,1.170371,0.164757,MOVE,0,21,1.170371,7.309869,9.725338,0
45.941587,0.041384,0.029578,-0.024364,1.018165,1.018886,-0.003290,-0.003575,0.003799,0.006167,67.097,1.171064,0.165279,MOVE,0,21,1.171064,7.309869,9.725338,0
45.986643,0.045056,0.028609,-0.023640,1.017191,1.017867,-0.000846,-0.002657,0.001966,0.003412,67.170,1.172338,0.164832,MOVE,0,21,1.172338,7.309869,9.725338,0
46.035318,0.048674,0.030063,-0.022916,1.017922,1.018623,-0.001151,-0.005405,0.003492,0.006537,67.213,1.173091,0.165110,MOVE,0,21,1.173091,7.309869,9.725338,0
46.073148,0.037830,0.029821,-0.023399,1.018165,1.018871,-0.005426,-0.003572,0.003797,0.007524,67.236,1.173485,0.165582,MOVE,0,21,1.173485,7.309869,9.725338,0
46.121588,0.048440,0.030548,-0.024364,1.017191,1.017941,-0.002371,-0.004792,0.002880,0.006073,67.262,1.173949,0.165171,MOVE,0,21,1.173949,7.309869,9.725338,0
46.166418,0.044830,0.029578,-0.023399,1.016947,1.017646,-0.000843,-0.001432,0.002574,0.003063,67.303,1.174651,0.164535,MOVE,0,21,1.174651,7.309869,9.725338,0
46.209752,0.043334,0.030063,-0.023158,1.016947,1.017655,0.000073,-0.006623,-0.074396,0.074690,67.341,1.175321,0.163971,MOVE,0,21,1.175321,7.309869,9.725338,0
46.258465,0.048713,0.029821,-0.023881,1.018165,1.018882,-0.002064,-0.002346,0.004099,0.005154,67.388,1.176142,0.164567,MOVE,0,21,1.176142,7.309869,9.725338,0
46.303905,0.045440,0.029336,-0.023881,1.017434,1.018137,-0.004506,-0.002650,0.002877,0.005967,67.441,1.177062,0.164434,MOVE,0,21,1.177062,7.309869,9.725338,0
46.345204,0.041299,0.029578,-0.023158,1.016703,1.017397,-0.003895,-0.003871,0.002571,0.006064,67.496,1.178022,0.163648,MOVE,0,21,1.178022,7.309869,9.725338,0
46.390021,0.044817,0.029094,-0.023640,1.015972,1.016664,-0.004810,-0.002648,0.003792,0.006673,67.466,1.177509,0.162281,MOVE,0,21,1.177509,7.309869,9.725338,0
46.431405,0.041384,0.028851,-0.023399,1.018409,1.019086,-0.002367,-0.002037,0.003187,0.004462,67.496,1.178029,0.163230,MOVE,0,21,1.178029,7.309869,9.725338,0
46.476224,0.044820,0.029336,-0.023158,1.016947,1.017633,-0.000839,-0.004174,0.002270,0.004825,67.527,1.178560,0.162777,MOVE,0,21,1.178560,7.309869,9.725338,0
46.517591,0.041367,0.029094,-0.023399,1.018165,1.018850,-0.002060,-0.004173,0.001964,0.005051,67.554,1.179036,0.163464,MOVE,0,21,1.179036,7.309869,9.725338,0
46.562644,0.045052,0.028124,-0.022916,1.016216,1.016863,-0.001754,-0.004783,0.003490,0.006175,67.569,1.179301,0.162295,MOVE,0,21,1.179301,7.309869,9.725338,0
46.611072,0.048429,0.028609,-0.023158,1.016947,1.017613,-0.002975,-0.005698,0.080758,0.081013,67.637,1.180490,0.161917,MOVE,0,21,1.180490,7.309869,9.725338,0
46.655909,0.044837,0.030548,-0.023881,1.016703,1.017442,-0.002668,-0.003254,0.002261,0.004777,67.638,1.180509,0.161423,MOVE,0,21,1.180509,7.309869,9.725338,0
46.698471,0.042562,0.028851,-0.022916,1.016460,1.017127,-0.002363,-0.002031,0.002566,0.004036,67.650,1.180718,0.160695,MOVE,0,21,1.180718,7.309869,9.725338,0
46.740444,0.041973,0.030063,-0.024123,1.017678,1.018408,0.000081,-0.006306,0.001954,0.006603,67.678,1.181203,0.161193,MOVE,0,21,1.181203,7.309869,9.725338,0
46.781790,0.041346,0.038306,-0.022675,1.008905,1.009886,-0.007553,0.043476,0.007451,0.044751,67.729,1.182092,0.153971,MOVE,0,21,1.182092,7.309869,9.725338,0
46.819694,0.037904,0.038791,-0.026052,1.027670,1.028731,-0.005109,0.013239,0.003785,0.014687,67.765,1.182714,0.164433,MOVE,0,21,1.182714,7.309869,9.725338,0
46.861032,0.041338,0.032003,-0.022675,1.015728,1.016485,-0.003887,0.004078,0.002563,0.006189,67.803,1.183393,0.162826,MOVE,0,21,1.183393,7.309869,9.725338,0
46.905916,0.044884,0.030063,-0.024846,1.020846,1.021591,-0.002359,0.000108,0.003167,0.003950,67.907,1.185193,0.165975,MOVE,0,21,1.185193,7.309869,9.725338,0
46.954255,0.048338,0.033215,-0.022675,1.013291,1.014089,-0.004801,0.004385,0.003471,0.007371,67.933,1.185660,0.162058,MOVE,0,21,1.185660,7.309869,9.725338,0
46.998696,0.044441,0.027396,-0.022916,1.017678,1.018305,-0.001136,-0.005387,0.003159,0.006347,68.015,1.187091,0.162327,MOVE,0,21,1.187091,7.309869,9.725338,0
47.053660,0.054964,0.027154,-0.023881,1.017434,1.018077,-0.002051,-0.005691,0.081037,0.081262,67.998,1.186794,0.162363,MOVE,0,21,1.186794,7.309869,9.725338,0
47.102948,0.049289,0.029094,-0.023399,1.021821,1.022503,-0.001134,-0.005384,-0.074722,0.074924,67.919,1.185416,0.166379,MOVE,0,21,1.185416,7.309869,9.725338,0
47.156512,0.053563,0.030063,-0.023158,1.015728,1.016437,-0.002050,-0.004161,0.003468,0.005792,67.950,1.185956,0.164535,MOVE,0,21,1.185956,7.309869,9.725338,0
47.203774,0.047263,0.029336,-0.022193,1.020359,1.021022,-0.003882,-0.006909,0.004078,0.008913,67.979,1.186459,0.167001,MOVE,0,21,1.186459,7.309869,9.725338,0
47.247332,0.043558,0.028851,-0.023399,1.014754,1.015433,-0.002660,-0.003242,0.002856,0.005074,67.988,1.186618,0.164191,MOVE,0,21,1.186618,7.309869,9.725338,0
47.289157,0.041825,0.029336,-0.022193,1.017434,1.018099,-0.003576,-0.000492,-0.073802,0.073890,68.019,1.187164,0.164061,MOVE,0,21,1.187164,7.309869,9.725338,0
47.334444,0.045287,0.029821,-0.025329,1.015728,1.016482,-0.003269,-0.007515,0.003770,0.009021,68.045,1.187606,0.162488,MOVE,0,21,1.187606,7.309869,9.725338,0
47.386772,0.052329,0.026184,-0.022675,1.022796,1.023382,-0.003880,-0.002017,0.003464,0.005579,68.053,1.187757,0.167283,MOVE,0,21,1.187757,7.309869,9.725338,0
47.436201,0.049428,0.030063,-0.024123,1.017922,1.018651,-0.004185,-0.002321,0.003769,0.006091,68.046,1.187625,0.167341,MOVE,0,21,1.187625,7.309869,9.725338,0
47.480083,0.043883,0.028366,-0.022916,1.018897,1.019549,-0.002046,-0.002626,0.003768,0.005028,68.051,1.187715,0.168201,MOVE,0,21,1.187715,7.309869,9.725338,0
47.522075,0.041992,0.030063,-0.022193,1.020359,1.021043,-0.003572,-0.003541,0.081035,0.081191,68.113,1.188795,0.170319,MOVE,0,21,1.188795,7.309869,9.725338,0
47.564108,0.042033,0.029336,-0.023399,1.015241,1.015934,-0.002656,-0.005067,0.002844,0.006388,68.093,1.188439,0.167628,MOVE,0,21,1.188439,7.309869,9.725338,0
47.601943,0.037835,0.030791,-0.022434,1.016216,1.016930,-0.001128,-0.002927,0.002537,0.004035,68.066,1.187970,0.166102,MOVE,0,21,1.187970,7.309869,9.725338,0
47.650388,0.048445,0.027881,-0.024123,1.017434,1.018102,-0.002349,-0.005980,0.002842,0.007026,68.057,1.187811,0.165784,MOVE,0,21,1.187811,7.309869,9.725338,0
47.695240,0.044852,0.029578,-0.022916,1.018409,1.019096,-0.002654,-0.008117,0.002841,0.009000,68.046,1.187632,0.166392,MOVE,0,21,1.187632,7.309869,9.725338,0
47.736930,0.041691,0.030063,-0.021469,1.015241,1.015913,-0.000821,-0.003534,0.003146,0.004802,68.012,1.187039,0.164075,MOVE,0,21,1.187039,7.309869,9.725338,0
47.782910,0.045980,0.031518,-0.024846,1.016460,1.017252,-0.004790,-0.003227,0.001923,0.006088,67.993,1.186693,0.163194,MOVE,0,21,1.186693,7.309869,9.725338,0
47.832994,0.050084,0.031276,-0.023640,1.019140,1.019894,-0.005095,0.001966,0.002228,0.005898,67.977,1.186415,0.164779,MOVE,0,21,1.186415,7.309869,9.725338,0
47.877352,0.044357,0.030791,-0.023158,1.017678,1.018407,-0.001734,-0.002614,0.002832,0.004226,68.026,1.187281,0.164867,MOVE,0,21,1.187281,7.309869,9.725338,0
47.919204,0.041852,0.029578,-0.022916,1.018409,1.019096,-0.003261,-0.006889,0.001915,0.007859,67.997,1.186771,0.165567,MOVE,0,21,1.186771,7.309869,9.725338,0
47.960922,0.041717,0.030791,-0.024123,1.017678,1.018430,-0.004176,-0.005056,0.003747,0.007553,68.030,1.187345,0.165597,MOVE,0,21,1.187345,7.309869,9.725338,0
48.003194,0.042272,0.029578,-0.022193,1.017434,1.018106,-0.002649,-0.002001,0.003434,0.004776,67.995,1.186740,0.165333,MOVE,0,21,1.186740,7.309869,9.725338,0
48.049172,0.045978,0.029821,-0.024846,1.016460,1.017200,0.000712,-0.005665,0.002823,0.006369,67.982,1.186512,0.164280,MOVE,0,21,1.186512,7.309869,9.725338,0
48.090687,0.041515,0.028609,-0.023399,1.017678,1.018349,0.001017,-0.004747,0.001600,0.005112,68.049,1.187672,0.164366,MOVE,0,21,1.187672,7.309869,9.725338,0
48.132249,0.041562,0.029336,-0.023399,1.017434,1.018126,-0.003259,-0.003830,-0.074453,0.074623,67.980,1.186472,0.164243,MOVE,0,21,1.186472,7.309869,9.725338,0
48.185587,0.053338,0.030791,-0.023399,1.017434,1.018169,-0.003258,-0.003218,0.004042,0.006108,67.966,1.186239,0.164171,MOVE,0,21,1.186239,7.309869,9.725338,0
48.235560,0.049973,0.031276,-0.025329,1.018165,1.018960,-0.002646,-0.002912,0.003430,0.005220,67.993,1.186705,0.164818,MOVE,0,21,1.186705,7.309869,9.725338,0
48.279716,0.044156,0.028366,-0.023158,1.016947,1.017606,-0.001118,-0.003827,0.002500,0.004706,68.025,1.187263,0.164182,MOVE,0,21,1.187263,7.309869,9.725338,0
48.322888,0.043173,0.030791,-0.024123,1.021333,1.022082,-0.004783,-0.005047,0.002499,0.007389,68.059,1.187850,0.167638,MOVE,0,21,1.187850,7.309869,9.725338,0
48.364543,0.041655,0.028366,-0.022916,1.016703,1.017357,-0.005393,-0.003214,0.003714,0.007294,68.034,1.187417,0.166495,MOVE,0,21,1.187417,7.309869,9.725338,0
48.406239,0.041696,0.029821,-0.024364,1.018897,1.019624,-0.002338,-0.003519,0.003713,0.005624,68.012,1.187037,0.167507,MOVE,0,21,1.187037,7.309869,9.725338,0
48.451255,0.045016,0.028124,-0.022434,1.016216,1.016853,-0.000810,-0.005045,0.002796,0.005824,67.911,1.185272,0.165924,MOVE,0,21,1.185272,7.309869,9.725338,0
48.493189,0.041934,0.030306,-0.023640,1.019140,1.019865,-0.002641,-0.005655,0.002191,0.006615,67.867,1.184507,0.167210,MOVE,0,21,1.184507,7.309869,9.725338,0
48.547185,0.053996,0.029578,-0.024846,1.015972,1.016706,-0.002641,-0.004433,0.003717,0.006359,67.858,1.184343,0.165524,MOVE,0,21,1.184343,7.309869,9.725338,0
48.597867,0.050681,0.029094,-0.023640,1.016216,1.016907,-0.003251,-0.003210,0.001884,0.004942,67.918,1.185391,0.164188,MOVE,0,21,1.185391,7.309869,9.725338,0
48.648087,0.050220,0.028609,-0.023640,1.017922,1.018598,-0.003555,-0.001071,0.003709,0.005248,67.924,1.185501,0.164508,MOVE,0,21,1.185501,7.309869,9.725338,0
48.691209,0.043122,0.030306,-0.023881,1.020602,1.021331,0.001332,-0.005041,0.002487,0.005776,67.972,1.186327,0.167255,MOVE,0,21,1.186327,7.309869,9.725338,0
48.734164,0.042955,0.030548,-0.024123,1.016703,1.017448,-0.003554,-0.002290,0.005228,0.006724,67.925,1.185521,0.166233,MOVE,0,21,1.185521,7.309869,9.725338,0
48.777301,0.043137,0.030548,-0.024123,1.017922,1.018666,-0.004164,-0.003511,0.002479,0.005984,67.874,1.184621,0.166409,MOVE,0,21,1.184621,7.309869,9.725338,0
48.819145,0.041844,0.029821,-0.023158,1.017922,1.018622,-0.002636,-0.004120,0.003700,0.006133,67.861,1.184393,0.166527,MOVE,0,21,1.184393,7.309869,9.725338,0
48.861462,0.042317,0.029094,-0.024123,1.017191,1.017893,0.000113,-0.003814,0.080356,0.080447,67.934,1.185676,0.165978,MOVE,0,21,1.185676,7.309869,9.725338,0
48.904351,0.042890,0.030548,-0.023881,1.019140,1.019878,-0.004773,-0.003508,0.001859,0.006208,67.933,1.185656,0.167270,MOVE,0,21,1.185656,7.309869,9.725338,0
48.947905,0.043554,0.029821,-0.023640,1.017434,1.018146,-0.002940,-0.008393,0.004607,0.010016,67.930,1.185607,0.166874,MOVE,0,21,1.185607,7.309869,9.725338,0
48.991899,0.043994,0.030063,-0.023881,1.018653,1.019376,-0.003550,-0.003505,-0.000280,0.004997,67.923,1.185479,0.167625,MOVE,0,21,1.185479,7.309869,9.725338,0
49.038049,0.046150,0.030791,-0.024123,1.017191,1.017942,-0.001106,-0.009002,0.001552,0.009201,67.916,1.185351,0.167011,MOVE,0,21,1.185351,7.309869,9.725338,0
49.098041,0.059992,0.028366,-0.023158,1.016703,1.017362,-0.003243,-0.007168,0.003078,0.008448,67.933,1.185658,0.165936,MOVE,0,21,1.185658,7.309869,9.725338,0
49.138406,0.040365,0.029336,-0.024846,1.016947,1.017673,-0.003853,-0.005640,0.001856,0.007078,68.028,1.187310,0.165248,MOVE,0,21,1.187310,7.309869,9.725338,0
49.181361,0.042955,0.028366,-0.022434,1.018897,1.019538,-0.002325,-0.001973,0.004903,0.005774,68.057,1.187814,0.166308,MOVE,0,21,1.187814,7.309869,9.725338,0
49.226295,0.044934,0.030548,-0.024364,1.017434,1.018184,-0.003852,-0.001056,0.003375,0.005229,68.027,1.187303,0.166043,MOVE,0,21,1.187303,7.309869,9.725338,0
49.268892,0.042596,0.028124,-0.023881,1.019384,1.020051,-0.000186,-0.006859,0.001236,0.006972,67.994,1.186714,0.167485,MOVE,0,21,1.186714,7.309869,9.725338,0
49.312339,0.043448,0.029821,-0.023158,1.016216,1.016917,-0.001713,-0.001971,0.080947,0.080989,68.056,1.187803,0.165962,MOVE,0,21,1.187803,7.309869,9.725338,0
