t,dt,acc_x_g,acc_y_g,acc_z_g,acc_mag_g,gyro_x_rads,gyro_y_rads,gyro_z_rads,state,step,heading_rad,pos_x_m,pos_y_m,walkable
12.602198,0.031315,0.099888,-0.061995,1.013779,1.020573,0.000237,0.001885,-0.000749,STILL,0,-0.003731,1.000000,0.250000,1
12.633514,0.031315,0.101100,-0.065372,1.012804,1.019935,-0.001595,-0.000864,-0.001055,STILL,0,-0.003764,1.000000,0.250000,1
12.664828,0.031314,0.101585,-0.065855,1.012317,1.019530,-0.000068,0.000358,-0.001360,STILL,0,-0.003806,1.000000,0.250000,1
12.698462,0.033635,0.099403,-0.063442,1.014266,1.021098,-0.000984,0.001580,-0.002887,STILL,0,-0.003903,1.000000,0.250000,1
12.731959,0.033496,0.100373,-0.064649,1.012804,1.019817,-0.001289,0.000053,-0.001054,STILL,0,-0.003939,1.000000,0.250000,1
12.764210,0.032251,0.101100,-0.065372,1.013291,1.020419,0.000849,-0.000253,-0.004108,STILL,0,-0.004071,1.000000,0.250000,1
12.795551,0.031341,0.099645,-0.062478,1.013291,1.020094,0.000849,0.000358,-0.002580,STILL,0,-0.004152,1.000000,0.250000,1
12.826913,0.031362,0.098675,-0.060548,1.012073,1.018673,0.001460,-0.000558,-0.000747,STILL,0,-0.004175,1.000000,0.250000,1
12.858271,0.031358,0.098675,-0.063201,1.013048,1.019802,-0.000983,0.000663,-0.001969,STILL,0,-0.004237,1.000000,0.250000,1
12.889630,0.031360,0.099888,-0.063201,1.013048,1.019920,-0.001594,-0.000558,0.000169,STILL,0,-0.004232,1.000000,0.250000,1
12.921048,0.031418,0.100858,-0.065131,1.010611,1.017717,-0.000067,-0.000558,-0.001358,STILL,0,-0.004274,1.000000,0.250000,1
12.952474,0.031425,0.101827,-0.063684,1.014266,1.021352,0.000239,0.000053,-0.001358,STILL,0,-0.004317,1.000000,0.250000,1
12.983857,0.031383,0.100130,-0.066096,1.011586,1.018676,-0.000983,0.001885,-0.001968,STILL,0,-0.004379,1.000000,0.250000,1
13.015315,0.031458,0.100130,-0.063925,1.013291,1.020231,0.000849,0.000358,-0.000441,STILL,0,-0.004393,1.000000,0.250000,1
13.051745,0.036430,0.099160,-0.123025,1.014997,1.027223,-0.001594,0.000358,-0.002273,STILL,0,-0.004476,1.000000,0.250000,1
13.083366,0.031622,0.099645,-0.062960,1.013535,1.020366,0.001765,0.000663,-0.001662,STILL,0,-0.004528,1.000000,0.250000,1
13.117738,0.034371,0.099645,-0.064649,1.011586,1.018535,-0.000067,0.001274,-0.001662,STILL,0,-0.004585,1.000000,0.250000,1
13.152296,0.034558,0.099645,-0.064407,1.011829,1.018762,0.000849,-0.001474,-0.001967,STILL,0,-0.004653,1.000000,0.250000,1
13.192010,0.039714,0.099888,-0.064649,1.012317,1.019285,-0.002205,-0.000558,-0.001661,STILL,0,-0.004719,1.000000,0.250000,1
13.223499,0.031488,0.100858,-0.063442,1.013048,1.020031,-0.001289,0.000053,-0.001661,STILL,0,-0.004771,1.000000,0.250000,1
13.254837,0.031338,0.100373,-0.064890,1.013779,1.020800,-0.000678,0.000053,-0.001050,STILL,0,-0.004804,1.000000,0.250000,1
13.286204,0.031367,0.099403,-0.065372,1.010611,1.017590,-0.000372,0.000969,-0.001966,STILL,0,-0.004866,1.000000,0.250000,1
13.317555,0.031352,0.101585,-0.064407,1.012073,1.019196,-0.000677,-0.000863,-0.001354,STILL,0,-0.004908,1.000000,0.250000,1
13.348908,0.031353,0.100130,-0.063684,1.014023,1.020942,0.001460,0.000358,-0.001965,STILL,0,-0.004970,1.000000,0.250000,1
13.380260,0.031352,0.099888,-0.063442,1.011829,1.018725,-0.001594,0.002191,-0.000437,STILL,0,-0.004984,1.000000,0.250000,1
13.412500,0.032240,0.099645,-0.063442,1.013048,1.019912,-0.001288,-0.000253,-0.002881,STILL,0,-0.005077,1.000000,0.250000,1
13.443815,0.031316,0.100130,-0.063201,1.010611,1.017524,-0.000066,-0.000864,-0.000437,STILL,0,-0.005090,1.000000,0.250000,1
13.475132,0.031317,0.098918,-0.063925,1.013048,1.019871,0.001766,0.000663,-0.000437,STILL,0,-0.005104,1.000000,0.250000,1
13.506447,0.031316,0.101342,-0.064407,1.012804,1.019897,-0.001593,0.002190,-0.000131,STILL,0,-0.005108,1.000000,0.250000,1
13.537775,0.031328,0.101342,-0.064649,1.011829,1.018945,0.002377,0.000052,-0.001964,STILL,0,-0.005170,1.000000,0.250000,1
13.569093,0.031317,0.100615,-0.063925,1.012560,1.019553,0.000239,-0.000558,-0.000131,STILL,0,-0.005174,1.000000,0.250000,1
13.600417,0.031325,0.100858,-0.063925,1.010855,1.017883,-0.000677,-0.000253,-0.001047,STILL,0,-0.005207,1.000000,0.250000,1
13.631733,0.031316,0.100373,-0.062719,1.012317,1.019212,-0.001899,-0.001169,-0.003796,STILL,0,-0.005325,1.000000,0.250000,1
13.663049,0.031316,0.099645,-0.063684,1.013048,1.019927,-0.001593,0.000663,-0.001963,STILL,0,-0.005387,1.000000,0.250000,1
13.694421,0.031371,0.100615,-0.064166,1.011829,1.018842,-0.000371,0.000358,-0.000435,STILL,0,-0.005401,1.000000,0.250000,1
13.725868,0.031447,0.101827,-0.064649,1.013535,1.020687,0.000851,0.000968,-0.001352,STILL,0,-0.005443,1.000000,0.250000,1
13.757192,0.031324,0.100373,-0.063442,1.013779,1.020709,-0.002203,0.001579,-0.001351,STILL,0,-0.005485,1.000000,0.250000,1
13.788532,0.031339,0.100858,-0.063684,1.014023,1.021014,-0.000676,-0.000254,-0.001046,STILL,0,-0.005518,1.000000,0.250000,1
13.819862,0.031331,0.100615,-0.063684,1.014510,1.021474,-0.001592,-0.002391,-0.001656,STILL,0,-0.005570,1.000000,0.250000,1
13.851220,0.031357,0.100130,-0.063684,1.013535,1.020458,-0.000370,0.000357,-0.003794,STILL,0,-0.005689,1.000000,0.250000,1
13.882557,0.031337,0.100373,-0.063684,1.013535,1.020482,-0.001592,-0.001780,-0.001045,STILL,0,-0.005722,1.000000,0.250000,1
13.913886,0.031329,0.100373,-0.063201,1.012317,1.019242,-0.000981,0.002801,-0.002572,STILL,0,-0.005802,1.000000,0.250000,1
13.945233,0.031346,0.100130,-0.063442,1.013291,1.020201,-0.000370,0.000357,-0.001350,STILL,0,-0.005845,1.000000,0.250000,1
13.976578,0.031346,0.100373,-0.064890,1.013048,1.020074,0.001768,-0.001475,-0.001350,STILL,0,-0.005887,1.000000,0.250000,1
14.007905,0.031327,0.100373,-0.064166,1.014510,1.021481,0.001157,-0.001475,0.000788,STILL,0,-0.005862,1.000000,0.250000,1
14.039229,0.031323,0.099645,-0.063684,1.015241,1.022105,0.001768,-0.000253,-0.001350,STILL,0,-0.005904,1.000000,0.250000,1
14.070549,0.031320,0.101342,-0.064407,1.014266,1.021349,-0.001592,-0.002391,-0.001960,STILL,0,-0.005966,1.000000,0.250000,1
14.101898,0.031349,0.098191,-0.066096,1.009392,1.016309,-0.002508,-0.000253,-0.002571,STILL,0,-0.006046,1.000000,0.250000,1
14.133296,0.031398,0.100130,-0.065855,1.011829,1.018902,0.001463,-0.000253,-0.001044,STILL,0,-0.006079,1.000000,0.250000,1
