timestamp,dt,heading_rad,accel_x,accel_y,accel_z,accel_norm,gyro_x_rads,gyro_y_rads,gyro_z_rads,step_event,gyro_x_kf,gyro_y_kf,gyro_z_kf,yaw_change_raw,yaw_change_kf
3.224569,0.043741,2.044937,-0.056032,0.058513,0.999401,1.002679,-0.009526,-0.030953,-0.03033,0,-0.018324386328458786,0.007782735861837864,0.00770232267677784,-0.0008111323030000005,-0.022174849625609293
3.268431,0.043862,2.043044,-0.062943,0.038847,0.982829,0.985609,-0.020495,0.043613,-0.05424,0,-0.01845525950193405,0.009943053126335144,0.0039676278829574585,-0.003190207183,-0.022000821531407012
3.311985,0.043553,2.039002,-0.081703,0.021609,0.984048,0.98767,-0.063476,0.012316,-0.173286,0,-0.021169614046812057,0.010086121037602425,-0.006719209253787994,-0.010737332341000001,-0.02229346325203724
3.36626,0.054275,2.032416,-0.045418,0.05997,0.972594,0.975499,-0.023464,0.01476,-0.064858,0,-0.021307941526174545,0.010367906652390957,-0.010224370285868645,-0.014257500291000001,-0.02284839094930276
3.411047,0.044787,2.039378,-0.060968,0.114113,1.256745,1.263387,-2.269921,-0.595495,0.19476,1,-0.15687252581119537,-0.026158407330513,0.0021337438374757767,-0.0055347841710000015,-0.022752826964053733
3.457273,0.046227,2.055475,-0.062203,-0.109758,0.88462,0.89357,0.687889,-0.061904,0.260123,0,-0.10594457387924194,-0.028313394635915756,0.017687086015939713,0.006489921749999997,-0.02193520603879489
3.516934,0.059661,2.066191,-0.056772,0.135721,1.178762,1.187907,0.155825,-0.060682,0.108934,0,-0.09016362577676773,-0.030264757573604584,0.023187965154647827,0.012989033123999998,-0.020551788849703444
3.56358,0.046646,2.084445,-0.022215,0.123096,0.97235,0.980363,0.076718,0.234061,0.600375,0,-0.08010322600603104,-0.014329975470900536,0.05798347666859627,0.040994125374,-0.017847091597020102
3.624219,0.060639,2.115261,-0.050848,0.093718,0.955048,0.960981,-0.085161,0.585613,0.506607,0,-0.08040812611579895,0.02183683030307293,0.08502817898988724,0.071714267247,-0.01269106785125233
3.676448,0.052229,2.144881,0.022305,0.063369,0.999888,1.002142,-0.12334,0.657696,0.575024,0,-0.0829961895942688,0.0601683035492897,0.11456657946109772,0.10174719574300001,-0.006707369972578657
3.720231,0.043783,2.169355,-0.029373,0.106829,1.055451,1.06125,-0.028656,0.214513,0.442466,0,-0.07972043752670288,0.0694725513458252,0.13433310389518738,0.121119684621,-0.0008258636847356679
3.768923,0.048692,2.19212,0.006304,0.157815,0.93872,0.951914,-0.115705,0.13113,0.451324,0,-0.08188964426517487,0.07318936288356781,0.15344183146953583,0.143095552829,0.006645525973178971
3.815912,0.046989,2.214844,0.016001,0.151017,0.937258,0.949481,-0.165795,0.243529,0.694143,0,-0.08694755285978317,0.08345762640237808,0.1860358864068985,0.175712638256,0.015387166239552726
3.865831,0.049918,2.248982,0.041458,0.120911,0.944325,0.952937,-0.261396,0.474741,0.686201,0,-0.09746341407299042,0.10704442858695984,0.21618615090847015,0.209966419774,0.026178746520601738
3.915262,0.049431,2.278278,-0.091576,0.042974,0.998913,1.004022,-0.1548,0.249638,0.382296,0,-0.10091967135667801,0.11563999950885773,0.22619928419589996,0.22886369335,0.03736000333768927
3.971615,0.056353,2.294532,-0.032089,0.061912,1.00793,1.01034,-0.128838,0.101808,0.24027,0,-0.10260258615016937,0.11480621248483658,0.22704745829105377,0.24240362866,0.05015480875476502
4.02831,0.056695,2.301573,0.027396,0.111199,1.132947,1.13872,-0.20764,-0.271125,0.235383,0,-0.108934186398983,0.09154248237609863,0.22754992544651031,0.255748667845,0.06305575177795493
4.070951,0.042641,2.306666,0.045095,0.061912,1.180224,1.182707,-0.114788,-0.377721,-0.138467,1,-0.10928705334663391,0.0632556602358818,0.2054867148399353,0.249844296498,0.07181791078544461
4.137846,0.066895,2.294449,-0.177969,0.060213,1.300366,1.313869,-0.099517,-0.073205,0.031659,0,-0.10869812220335007,0.05502995848655701,0.1950085610151291,0.251962125303,0.08486300847455167
4.19967,0.061823,2.298606,-0.301139,-0.008684,1.069829,1.111438,0.148189,-0.361228,0.046625,0,-0.09321329742670059,0.02993846870958805,0.1860641986131668,0.254844622678,0.09636605542541347
